row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị > VND,31/12/2025 > Kỳ hạn > Năm,01/01/2025 > Giá trị > VND,01/01/2025 > Kỳ hạn > Năm,numeric__31/12/2025 > Giá trị > VND,numeric__31/12/2025 > Kỳ hạn > Năm,numeric__01/01/2025 > Giá trị > VND,numeric__01/01/2025 > Kỳ hạn > Năm
Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,-,,240.001.000.000,,,,240001000000.0,
Trái phiếu KHGH2123001,Trái phiếu KHGH2123001,Trái phiếu KHGH2123001,-,-,240.001.000.000,"3,5",,,240001000000.0,3.5
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,650.000.000.000,,490.000.000.000,,650000000000.0,,490000000000.0,
Trái phiếu KHGH2328001,Trái phiếu KHGH2328001,Trái phiếu KHGH2328001,240.000.000.000,"5,0",240.000.000.000,"5,0",240000000000.0,5.0,240000000000.0,5.0
Trái phiếu KHGH2429001,Trái phiếu KHGH2429001,Trái phiếu KHGH2429001,250.000.000.000,"5,0",250.000.000.000,"5,0",250000000000.0,5.0,250000000000.0,5.0
Trái phiếu KHG12501,Trái phiếu KHG12501,Trái phiếu KHG12501,80.000.000.000,"5,0",-,-,80000000000.0,5.0,,
Trái phiếu KHG12502,Trái phiếu KHG12502,Trái phiếu KHG12502,80.000.000.000,"5,0",-,-,80000000000.0,5.0,,
Cộng,Cộng,Cộng,650.000.000.000,,730.001.000.000,,650000000000.0,,730001000000.0,
