row_label_raw,row_label_full,Ngân hàng/Tổ chức cho vay,Số cuối năm VND,Số đầu năm VND,Thời hạn cho vay/ngày đáo hạn,Lãi suất,Mục đích vay,Tài sản đảm bảo,numeric__Số cuối năm VND,numeric__Số đầu năm VND,numeric__Thời hạn cho vay/ngày đáo hạn,numeric__Lãi suất,numeric__Mục đích vay,numeric__Tài sản đảm bảo
Vay dài hạn cá nhân,Vay dài hạn cá nhân,Vay dài hạn cá nhân,55.969.678.866,50.441.041.856,Theo thỏa thuận,Thả nổi,Bố sung vốn lưu động,Tín chấp,55969678866.0,50441041856.0,,,,
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,148.362.522.577,156.293.818.991,,,,,148362522577.0,156293818991.0,,,,
Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Công thương Việt Nam,Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Công thương Việt Nam,Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Công thương Việt Nam,140.306.140.286,145.971.098.717,Từ 24-60 tháng,Thả nổi,Thuê tài chính máy móc thiết bị phục vụ sản xuất và quản lý,Ký quỹ và thế chấp tài sản,140306140286.0,145971098717.0,,,,
Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Ngoại thương Việt Nam,Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Ngoại thương Việt Nam,Công ty Cho thuê Tài chính TNHH MTV - Ngân hàng TMCP Ngoại thương Việt Nam,5.388.043.496,7.980.820.606,Từ 36-60 tháng,Thả nổi,Thuê tài chính máy móc thiết bị phục vụ sản xuất và quản lý,Ký quỹ và thế chấp tài sản,5388043496.0,7980820606.0,,,,
Công ty cho thuê tài chính TNHH BIDV-Sumi Trust - Chi nhánh Hà Nội,Công ty cho thuê tài chính TNHH BIDV-Sumi Trust - Chi nhánh Hà Nội,Công ty cho thuê tài chính TNHH BIDV-Sumi Trust - Chi nhánh Hà Nội,1.216.266.576,2.267.816.328,Từ 36-60 tháng,Thả nổi,Thuê tài chính máy móc thiết bị phục vụ sản xuất và quản lý,Thế chấp bằng tài sản cố định,1216266576.0,2267816328.0,,,,
Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,1.452.072.219,74.083.340,2022-2023,Thả nổi,Thuê tài chính máy móc thiết bị phục vụ sản xuất và quản lý,Ký quỹ và thế chấp tài sản,1452072219.0,74083340.0,,,,
,,,2.657.525.779.453,2.007.355.429.245,,,,,2657525779453.0,2007355429245.0,,,,
