row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thuđâu nămVND > 12.226.909.743,Số phải nộpđâu nămVND > 22.729.173.056,Số phải nộp/thu trong nămVND > 316.178.681.563,Số đã nộp/thu trong nămVND > 367.853.175.719,Số phải thu cuối nămVND > 60.285.536.279,Số phải nộp cuối nămVND > 19.113.305.436,numeric__Số phải thuđâu nămVND > 12.226.909.743,numeric__Số phải nộpđâu nămVND > 22.729.173.056,numeric__Số phải nộp/thu trong nămVND > 316.178.681.563,numeric__Số đã nộp/thu trong nămVND > 367.853.175.719,numeric__Số phải thu cuối nămVND > 60.285.536.279,numeric__Số phải nộp cuối nămVND > 19.113.305.436
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",140.267.071,-,3.232.388.909,3.112.528.934,20.407.096,-,140267071.0,,3232388909.0,3112528934.0,20407096.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,19.404.794.597,103.171.694.899,426.887.400.261,248.357.437.833,10.354.954.851,272.651.817.581,19404794597.0,103171694899.0,426887400261.0,248357437833.0,10354954851.0,272651817581.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.645.281.002,8.444.788.367,64.021.117.573,61.735.774.198,1.834.883.435,9.919.734.175,2645281002.0,8444788367.0,64021117573.0,61735774198.0,1834883435.0,9919734175.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,665.057.120,2.344.006.429,2.545.160.385,21.512.226,485.415.390,,665057120.0,2344006429.0,2545160385.0,21512226.0,485415390.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,570.159.886,24.241.755.273,46.691.786.095,39.973.229.363,703.687.623,31.093.839.742,570159886.0,24241755273.0,46691786095.0,39973229363.0,703687623.0,31093839742.0
"Các loại thuế, phí khác","Các loại thuế, phí khác","Các loại thuế, phí khác",241.807.947,49.718.862.816,39.214.318.403,22.162.190.040,886.206.700,67.415.389.932,241807947.0,49718862816.0,39214318403.0,22162190040.0,886206700.0,67415389932.0
,,,35.229.220.246,208.971.331.531,898.569.699.233,745.739.496.472,74.107.188.210,400.679.502.256,35229220246.0,208971331531.0,898569699233.0,745739496472.0,74107188210.0,400679502256.0
