row_label_raw,row_label_full,col_0,Nhóm bất động sản và xây dựng,"Nhóm kính, gương","Nhóm sứ, sen vòi và phụ kiện",Nhóm gạch ốp lát,"Nhóm gạch, ngói đất sét nung",Bộ phận khác,Loại trừ nội bộ,Tổng cộng các bộ phận,numeric__Nhóm bất động sản và xây dựng,"numeric__Nhóm kính, gương","numeric__Nhóm sứ, sen vòi và phụ kiện",numeric__Nhóm gạch ốp lát,"numeric__Nhóm gạch, ngói đất sét nung",numeric__Bộ phận khác,numeric__Loại trừ nội bộ,numeric__Tổng cộng các bộ phận
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,19.724.249.370.765,3.913.895.131.615,1.696.677.015.750,3.585.783.804.177,832.704.400.908,142.427.088.883,(6.249.437.184.785),23.646.299.627.313,19724249370765.0,3913895131615.0,1696677015750.0,3585783804177.0,832704400908.0,142427088883.0,-6249437184785.0,23646299627313.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,,,,,453.890.463.972,,,,,,,,453890463972.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,19.724.249.370.765,3.913.895.131.615,1.696.677.015.750,3.585.783.804.177,832.704.400.908,142.427.088.883,(6.249.437.184.785),24.100.190.091.285,19724249370765.0,3913895131615.0,1696677015750.0,3585783804177.0,832704400908.0,142427088883.0,-6249437184785.0,24100190091285.0
Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,(13.276.811.215.951),(2.789.648.975.930),(1.493.104.157.807),(2.902.408.614.294),(408.819.154.213),(97.768.260.676),6.553.206.785.970,(14.415.353.592.901),-13276811215951.0,-2789648975930.0,-1493104157807.0,-2902408614294.0,-408819154213.0,-97768260676.0,6553206785970.0,-14415353592901.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,,,,,,,,(160.518.581.689),,,,,,,,-160518581689.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,(13.276.811.215.951),(2.789.648.975.930),(1.493.104.157.807),(2.902.408.614.294),(408.819.154.213),(97.768.260.676),6.553.206.785.970,(14.575.872.174.590),-13276811215951.0,-2789648975930.0,-1493104157807.0,-2902408614294.0,-408819154213.0,-97768260676.0,6553206785970.0,-14575872174590.0
