row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Nhà xưởng và quyền sử dụng đất,Nhà xưởng và quyền sử dụng đất,Nhà xưởng và quyền sử dụng đất,05 - 50,
Cơ sở hạ tầng,Cơ sở hạ tầng,Cơ sở hạ tầng,38 - 50,
