row_label_raw,row_label_full,col_0,Số đã báo cáo,Số điều chỉnh so với số đã báo cáo,Số trình bày lại,numeric__Số đã báo cáo,numeric__Số điều chỉnh so với số đã báo cáo,numeric__Số trình bày lại
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),1.728.187.379.363,-,1.728.187.379.363,1728187379363.0,,1728187379363.0
"Trích quỹ khen thưởng, phúc lợi và thủ lao của Hội đồng Quản trị (VND)","Trích quỹ khen thưởng, phúc lợi và thủ lao của Hội đồng Quản trị (VND)","Trích quỹ khen thưởng, phúc lợi và thủ lao của Hội đồng Quản trị (VND)",(24.737.079),(90.398.576.820),(90.423.313.899),-24737079.0,-90398576820.0,-90423313899.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.728.162.642.284,(90.398.576.820),1.637.764.065.464,1728162642284.0,-90398576820.0,1637764065464.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),448.350.000,-,448.350.000,448350000.0,,448350000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),3.854,,3.653,3854.0,,3653.0
