row_label_raw,row_label_full,col_0,Lĩnh vực kinh doanh,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Lĩnh vực kinh doanh,Giá gốc,Dự phòng,%,Giá gốc,Dự phòng,%,,,,,,,
"Công ty Cổ phần DIC Số 4 (""DIC Số 4"")","Công ty Cổ phần DIC Số 4 (""DIC Số 4"")","Công ty Cổ phần DIC Số 4 (""DIC Số 4"")",Xây lắp,117.602.184.500,-,"39,29%",109.602.184.500,-,"39,29%",,117602184500.0,,0.39289999999999997,109602184500.0,,0.39289999999999997
"Công ty Cổ phần Bất động sản DIC (""DIC Resco"")","Công ty Cổ phần Bất động sản DIC (""DIC Resco"")","Công ty Cổ phần Bất động sản DIC (""DIC Resco"")",Bất động sản,19.938.000.000,-,"42,68%",4.815.000.000,-,"21,34%",,19938000000.0,,0.4268,4815000000.0,,0.2134
"Công ty Cổ phần Đầu tư Phát triển Xây dựng Bê tông (""DIC Bê tông"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng Bê tông (""DIC Bê tông"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng Bê tông (""DIC Bê tông"")",Sản xuất bê tông,17.982.564.000,-,"36,00%",17.982.564.000,-,"36,00%",,17982564000.0,,0.36,17982564000.0,,0.36
"Công ty Cổ phần DIC Toàn Cầu (""DIC Toàn Cầu"")","Công ty Cổ phần DIC Toàn Cầu (""DIC Toàn Cầu"")","Công ty Cổ phần DIC Toàn Cầu (""DIC Toàn Cầu"")","Tư vấn, môi giới, đấu giá bất động sản",2.450.000.000,(613.002.198),"49,00%",2.450.000.000,(613.002.198),"37,69%",,2450000000.0,-613002198.0,0.49,2450000000.0,-613002198.0,0.37689999999999996
"Công ty Cổ phần Đầu tư Phát triển Phương Nam (""DIC Phương Nam"") (*)","Công ty Cổ phần Đầu tư Phát triển Phương Nam (""DIC Phương Nam"") (*)","Công ty Cổ phần Đầu tư Phát triển Phương Nam (""DIC Phương Nam"") (*)","Du lịch, khách sạn",-,-,-,225.400.000.000,-,"45,75%",,,,,225400000000.0,,0.4575
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,157.972.748.500,(613.002.198),,360.249.748.500,(613.002.198),,,157972748500.0,-613002198.0,,360249748500.0,-613002198.0,
"(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.","(*) Trong năm, Công ty đã sử dụng giá trị khoản đầu tư vào DIC Phương Nam để góp vốn vào DIC Du lịch.",,,,,,,
