row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.698.123.516.216,3.719.360.010.995,,,6698123516216.0,3719360010995.0
310,310,310,I. Nợ ngắn hạn,,5.742.190.609.349,2.844.375.933.339,,,5742190609349.0,2844375933339.0
311,311,311,1. Phải trả người bán ngắn hạn,16,376.564.916.511,237.922.307.430,,16.0,376564916511.0,237922307430.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,1.987.527.089.449,1.719.220.526.171,,17.0,1987527089449.0,1719220526171.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,194.730.079.702,117.381.049.085,,18.0,194730079702.0,117381049085.0
314,314,314,4. Phải trả người lao động,,22.724.640.226,10.191.437.157,,,22724640226.0,10191437157.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,6.501.838.567,11.196.602.817,,19.0,6501838567.0,11196602817.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,3.374.235.992,3.374.235.992,,,3374235992.0,3374235992.0
319,319,319,7. Phải trả ngắn hạn khác,20,2.662.235.992.342,360.415.626.457,,20.0,2662235992342.0,360415626457.0
320,320,320,8. Vay ngắn hạn,22,472.195.238.584,372.079.170.058,,22.0,472195238584.0,372079170058.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",21,16.336.577.976,12.594.978.172,,21.0,16336577976.0,12594978172.0
330,330,330,II. Nợ dài hạn,,955.932.906.867,874.984.077.656,,,955932906867.0,874984077656.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,,124.565.515.356,127.939.751.348,,,124565515356.0,127939751348.0
337,337,337,2. Phải trả dài hạn khác,20,19.878.120.000,19.600.000.000,,20.0,19878120000.0,19600000000.0
338,338,338,3. Vay dài hạn,22,811.489.271.511,727.444.326.308,,22.0,811489271511.0,727444326308.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.683.526.516.934,4.096.071.148.567,,,4683526516934.0,4096071148567.0
410,410,410,I. Vốn chủ sở hữu,23,4.683.526.516.934,4.096.071.148.567,,23.0,4683526516934.0,4096071148567.0
411,411,411,1. Vốn cổ phần,,3.184.925.510.000,3.149.436.010.000,,,3184925510000.0,3149436010000.0
411a,411a,411a,- Cổ phiếu cổ đông có quyền biểu quyết,,3.184.925.510.000,3.149.436.010.000,,,3184925510000.0,3149436010000.0
412,412,412,2. Thắng dư vốn cổ phần,,296.535.538.421,208.157.989.707,,,296535538421.0,208157989707.0
418,418,418,3. Quỹ đầu tư phát triển,,212.824.592.482,189.048.239.781,,,212824592482.0,189048239781.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,989.240.876.031,549.428.909.079,,,989240876031.0,549428909079.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,501.876.203.678,73.901.855.061,,,501876203678.0,73901855061.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,487.364.672.353,475.527.054.018,,,487364672353.0,475527054018.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,11.381.650.033.150,7.815.431.159.562,,,11381650033150.0,7815431159562.0
