row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,86.997.256.373,52.271.249.035,86997256373.0,52271249035.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,80.810.784.833,48.701.599.971,80810784833.0,48701599971.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,940.964.268,347.636.363,940964268.0,347636363.0
Chi phí khác,Chi phí khác,Chi phí khác,5.245.507.272,3.222.012.701,5245507272.0,3222012701.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,109.445.471.933,109.998.967.395,109445471933.0,109998967395.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,49.858.715.764,44.224.465.869,49858715764.0,44224465869.0
Chi phí giao tế,Chi phí giao tế,Chi phí giao tế,16.933.856.220,19.424.307.108,16933856220.0,19424307108.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,4.574.189.651,4.253.614.079,4574189651.0,4253614079.0
Chi phí khác,Chi phí khác,Chi phí khác,38.078.710.298,42.096.580.339,38078710298.0,42096580339.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,196.442.728.306,162.270.216.430,196442728306.0,162270216430.0
