row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (190.856.006.950) > 575.237.634.714,Năm trước > (141.428.554.434) > 716.666.189.148,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (190.856.006.950) > 575.237.634.714,numeric__Năm trước > (141.428.554.434) > 716.666.189.148
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,30.967,-,,,30967.0,
70,70,70,Tiền và tương đương tiền cuối năm,4,384.381.658.731,575.237.634.714,,4.0,384381658731.0,575237634714.0
