row_label_raw,row_label_full,col_0,Số đầu năm,Phát sinh trong năm,Phát sinh trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__Số cuối năm
,,,Phải trả triệu đồng,Phát sinh tăng triệu đồng,Phát sinh giảm triệu đồng,Phải trả triệu đồng,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,58.031,569.484,(568.245),59.270,58031.0,569484.0,-568245.0,59270.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,3.169.293,5.443.921,(5.650.460),2.962.754,3169293.0,5443921.0,-5650460.0,2962754.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,57.948,1.149.510,(1.012.632),194.826,57948.0,1149510.0,-1012632.0,194826.0
,,,3.285.272,7.162.915,(7.231.337),3.216.850,3285272.0,7162915.0,-7231337.0,3216850.0
