row_label_raw,row_label_full,col_0,Số đầu năm,Phát sinh trong năm,Phát sinh trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__Số cuối năm
,,,Phải trả triệu đồng,Phát sinh tăng triệu đồng,Phát sinh giảm triệu đồng,Phải trả triệu đồng,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,59.270,728.254,(680.542),106.982,59270.0,728254.0,-680542.0,106982.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.962.754,6.557.723,(5.976.953),3.543.524,2962754.0,6557723.0,-5976953.0,3543524.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,194.826,1.289.220,(1.408.867),75.179,194826.0,1289220.0,-1408867.0,75179.0
,,,3.216.850,8.575.197,(8.066.362),3.725.685,3216850.0,8575197.0,-8066362.0,3725685.0
