row_label_raw,row_label_full,Trích lập dự phòng rủi ro cho vay khách hàng(Thuyết minh 10),Năm 2025 triệu đồng > 9.502.046,Năm 2024 triệu đồng > 6.426.356,numeric__Năm 2025 triệu đồng > 9.502.046,numeric__Năm 2024 triệu đồng > 6.426.356
Trích lập dự phòng rủi ro cho các khoản mua nợ,Trích lập dự phòng rủi ro cho các khoản mua nợ,Trích lập dự phòng rủi ro cho các khoản mua nợ,66.949,65.093,66949.0,65093.0
,,,9.568.995,6.491.449,9568995.0,6491449.0
