row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,4.177.427.203,4.416.622.838,,,4177427203.0,4416622838.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,72.447.272,53.262.986,,5.0,72447272.0,53262986.0
111,111,111,1. Tiền,,72.447.272,50.262.986,,,72447272.0,50262986.0
112,112,112,2. Các khoản tương đương tiền,,-,3.000.000,,,,3000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,2.766.412.291,3.315.582.027,,,2766412291.0,3315582027.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,2.318.603.106,2.008.940.531,,6.0,2318603106.0,2008940531.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,183.774.708,735.872.145,,7.0,183774708.0,735872145.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,76.814.000,357.633.041,,8.0,76814000.0,357633041.0
136,136,136,4. Phải thu ngắn hạn khác,9,212.204.353,226.179.121,,9.0,212204353.0,226179121.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,6,(24.983.876),(13.042.811),,6.0,-24983876.0,-13042811.0
140,140,140,III. Hàng tồn kho,10,1.294.888.066,1.008.560.404,,10.0,1294888066.0,1008560404.0
141,141,141,1. Hàng tồn kho,,1.306.450.947,1.015.931.766,,,1306450947.0,1015931766.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(11.562.881),(7.371.362),,,-11562881.0,-7371362.0
150,150,150,IV. Tài sản ngắn hạn khác,,43.679.574,39.217.421,,,43679574.0,39217421.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,20.937.610,28.460.482,,16.0,20937610.0,28460482.0
152,152,152,2. Thuế GTGT được khấu trừ,,22.405.890,10.428.256,,,22405890.0,10428256.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,336.074,328.683,,,336074.0,328683.0
200,200,200,B. TÀI SẢN DÀI HẠN,,26.354.127.080,27.865.557.407,,,26354127080.0,27865557407.0
210,210,210,I. Các khoản phải thu dài hạn,,6.556.215,2.651.637.754,,,6556215.0,2651637754.0
215,215,215,1. Phải thu về cho vay dài hạn,8,-,2.005.714.973,,8.0,,2005714973.0
216,216,216,2. Phải thu dài hạn khác,9,6.556.215,645.922.781,,9.0,6556215.0,645922781.0
220,220,220,II. Tài sản cố định,,9.207.445.069,6.900.466.447,,,9207445069.0,6900466447.0
221,221,221,1. Tài sản cố định hữu hình,11,9.183.595.934,6.870.301.911,,11.0,9183595934.0,6870301911.0
222,222,222,Nguyên giá,,10.712.291.374,7.989.910.734,,,10712291374.0,7989910734.0
223,223,223,Giá trị khấu hao lũy kế,,(1.528.695.440),(1.119.608.823),,,-1528695440.0,-1119608823.0
227,227,227,2. Tài sản cố định vô hình,12,23.849.135,30.164.536,,12.0,23849135.0,30164536.0
228,228,228,Nguyên giá,,54.845.260,54.845.260,,,54845260.0,54845260.0
229,229,229,Giá trị hao mòn lũy kế,,(30.996.125),(24.680.724),,,-30996125.0,-24680724.0
240,240,240,III. Tài sản dở dang dài hạn,,12.751.110.909,13.347.574.348,,,12751110909.0,13347574348.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,13,12.751.110.909,13.347.574.348,,13.0,12751110909.0,13347574348.0
250,250,250,IV. Đầu tư tài chính dài hạn,15,307.231.754,861.491.710,,15.0,307231754.0,861491710.0
252,252,252,1. Đầu tư vào công ty liên kết,,299.447.924,861.491.710,,,299447924.0,861491710.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,7.783.830,-,,,7783830.0,
260,260,260,V. Tài sản dài hạn khác,,4.081.783.133,4.104.387.148,,,4081783133.0,4104387148.0
261,261,261,1. Chi phí trả trước dài hạn,16,942.011.275,552.520.160,,16.0,942011275.0,552520160.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,32.2,50.738.434,54.262.577,,322.0,50738434.0,54262577.0
269,269,269,3. Lợi thế thương mại,17,3.089.033.424,3.497.604.411,,17.0,3089033424.0,3497604411.0
270,270,270,TỔNG CỘNG TÀI SẢN,,30.531.554.283,32.282.180.245,,,30531554283.0,32282180245.0
