row_label_raw,row_label_full,Ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất %/năm,Tài sản đảm bảo (TM số 11 và 13),numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất %/năm,numeric__Tài sản đảm bảo (TM số 11 và 13)
"Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn",,,,,,
Khoản vay ngày 28 tháng 12 năm 2016 (*),"Sacombank, Chi nhánh Sài Gòn > Khoản vay ngày 28 tháng 12 năm 2016 (*)",Khoản vay ngày 28 tháng 12 năm 2016 (*),300.000.000,300.000.000,-,Từ ngày 25 tháng 6 năm 2020 đến ngày 25 tháng 12 năm 2021,"10,00","15.000.000 cổ phiếu HNG do HAG sở hữu; Quyền sử dụng 687,9 ha của Hoàng Anh Đắk Lắk tại Huyện EaH'leo, Tĩnh Đắk Lắk, Việt Nam; 18.570.000 cổ phiếu HAG do Chủ tịch HĐQT sở hữu; Nguồn thu từ dự án 3.476,58 ha cao su; 4.999.000 cổ phần thuộc sở hữu của HNG tại Hoàng Anh - Quang Minh.",300000000.0,300000000.0,,,10.0,
Khoản vay ngày 3 tháng 1 năm 2014 (**),"Sacombank, Chi nhánh Sài Gòn > Khoản vay ngày 3 tháng 1 năm 2014 (**)",Khoản vay ngày 3 tháng 1 năm 2014 (**),262.454.605,262.454.605,-,Từ tháng 12 năm 2021 đến tháng 12 năm 2026,"2018: 9,60 và từ 2019 trở đi bằng lãi suất tiết kiệm 13 tháng lãnh lãi cuối năm của Sacombank + (cộng) biên độ 2,00%/ năm được điều chỉnh 3 tháng/lần","23,2 triệu cổ phiếu HAG của Chủ tịch HĐQT và 14,5 triệu cổ phần của Hoàng Anh - Quang Minh thuộc sở hữu của Công ty.",262454605.0,262454605.0,,,,
