row_label_raw,row_label_full,Ngân hàng,Số cuối nămNgàn VND,Nguyên tệUSD,Thời hạn thanh toán,Lãi suất%/năm,Tài sản đảm bảo(TM số 11 và 13),numeric__Số cuối nămNgàn VND,numeric__Nguyên tệUSD,numeric__Thời hạn thanh toán,numeric__Lãi suất%/năm,numeric__Tài sản đảm bảo(TM số 11 và 13)
"TPbank, Hội sở","TPbank, Hội sở","TPbank, Hội sở",,,,,,,,,,
Khoản vay ngày 19 tháng 11 năm 2018,"TPbank, Hội sở > Khoản vay ngày 19 tháng 11 năm 2018",Khoản vay ngày 19 tháng 11 năm 2018,100.000.000,-,Từ ngày 25 tháng 5 năm 2020 đến ngày 25 tháng 11 năm 2021,"11,00","Chứng khoán cùng lợi tức, cổ tức và các quyền và lợi ích phát sinh từ 15.000.000 cổ phiếu HNG thuộc sở hữu của HAG.",100000000.0,,,11.0,
"TPbank, Chi nhánh Hà Nội","TPbank, Chi nhánh Hà Nội","TPbank, Chi nhánh Hà Nội",,,,,,,,,,
Khoản vay ngày 19 tháng 11 năm 2018,"TPbank, Chi nhánh Hà Nội > Khoản vay ngày 19 tháng 11 năm 2018",Khoản vay ngày 19 tháng 11 năm 2018,150.000.000,-,Từ ngày 25 tháng 5 năm 2020 đến ngày 25 tháng 11 năm 2021,"11,00","878,3 ha đất tại Áp Srae Thmey, Xã Ksem, Huyện Snoul, Tĩnh Kratie, Campuchia thuộc sở hữu Cao su Eastern.",150000000.0,,,11.0,
TỔNG CỘNG,"TPbank, Chi nhánh Hà Nội > TỔNG CỘNG",TỔNG CỘNG,250.000.000,,,,,250000000.0,,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,"TPbank, Chi nhánh Hà Nội > Trong đó:Vay dài hạnVay dài hạn đến hạn trả",Trong đó:Vay dài hạnVay dài hạn đến hạn trả,250.000.000,,,,,250000000.0,,,,
