row_label_raw,row_label_full,Ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Nguyên tệ > USD,Thời hạn thanh toán,Lãi suất %/năm,Tài sản đảm bảo (TM số 11 và 13),numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Nguyên tệ > USD,numeric__Thời hạn thanh toán,numeric__Lãi suất %/năm,numeric__Tài sản đảm bảo (TM số 11 và 13)
"HD Bank, Chi nhánh Đồng Nai","HD Bank, Chi nhánh Đồng Nai","HD Bank, Chi nhánh Đồng Nai",,,,,,,,,,,,
Khoản vay ngày 25 tháng 4 năm 2014 (*),"HD Bank, Chi nhánh Đồng Nai > Khoản vay ngày 25 tháng 4 năm 2014 (*)",Khoản vay ngày 25 tháng 4 năm 2014 (*),887.541.177,450.000.000,18.827.073,Từ ngày 25 tháng 6 năm 2020 đến ngày 25 tháng 12 năm 2023,"USD: 7,50 VND: 11,00","36.000.000 cổ phiếu HAG của Ông Đoàn Nguyên Đức (""Chữ tịch HĐQT"") và Bà Hoàng Thị Ngọc Bích - vợ Chủ tịch; Quyền sử dụng 7.924 ha đất tại Tĩnh Ratanakiri, Campuchia thuộc sở hữu của Hoàng Anh Lymphat; 13,9 triệu cổ phần của HNG góp vốn tại An Đông Mia; 6 triệu cổ phần của Bò Sửa Tây Nguyên góp vốn tại An Đông Mia; 100.000 cổ phần của Công ty Cổ phần Chăn nuôi Gia Lai tại An Đông Mia.",887541177.0,450000000.0,18827073.0,,,
"HD Bank, Chi nhánh Đắk Lắk","HD Bank, Chi nhánh Đắk Lắk","HD Bank, Chi nhánh Đắk Lắk",,,,,,,,,,,,
Khoản vay ngày 30 tháng 3 năm 2018,"HD Bank, Chi nhánh Đắk Lắk > Khoản vay ngày 30 tháng 3 năm 2018",Khoản vay ngày 30 tháng 3 năm 2018,90.000.000,90.000.000,-,Từ ngày 31 tháng 3 năm 2019 đến ngày 31 tháng 12 năm 2020,"11,50","Toàn bộ cây ăn trái và quyền khai thác hình thành trong tương lai của dự án trồng cây ăn trái, cây gia vị được thực hiện trên thừa đất tại Xã Ea H'leo, Huyện Ea H'leo, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Hoàng Anh Đắk Lắk.",90000000.0,90000000.0,,,11.5,
