row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),Phải thu ngắn hạn khác (TM số 9),,,,
Công ty Cổ phần Hoàng Anh Gia Lai,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Hoàng Anh Gia Lai,Công ty Cổ phần Hoàng Anh Gia Lai,Công ty mẹ,Cho mượn Khác,680.8003.917.872,3.965.871313.680,,,6808003917872.0,3965871313680.0
Công ty Cổ phần Nông Lâm nghiệp Cánh Đồng Vàng,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Nông Lâm nghiệp Cánh Đồng Vàng,Công ty Cổ phần Nông Lâm nghiệp Cánh Đồng Vàng,Công ty liên quan,Thu hộ,3.589.369,-,,,3589369.0,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty liên quan (đến ngày 20 tháng 3 năm 2018),Chi trả hộ Cho mượn tạm,-,59.216.723331.611,,,,59216723331611.0
Công ty Cổ phần Đầu tư Bất động sản An Phú,Phải thu ngắn hạn khác (TM số 9) > Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty Cổ phần Đầu tư Bất động sản An Phú,Công ty liên quan,Lãi từ cho vay,-,44.353.801,,,,44353801.0
Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Phải thu ngắn hạn khác (TM số 9) > Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Công ty trong cùng Tập đoàn,Cho mượn vật tư và tài sản,-,11.849.169,,,,11849169.0
Công ty TNHH MTV Phát triển Nông nghiệp Thắng Long,Phải thu ngắn hạn khác (TM số 9) > Công ty TNHH MTV Phát triển Nông nghiệp Thắng Long,Công ty TNHH MTV Phát triển Nông nghiệp Thắng Long,Công ty liên quan,Lãi từ cho vay,-,7.005.910,,,,7005910.0
Các bên liên quan khác,Phải thu ngắn hạn khác (TM số 9) > Các bên liên quan khác,Các bên liên quan khác,Bên liên quan,Khác,1.298.947,775.018,,,1298947.0,775018.0
,,,,,9.486.988,127.811.783,,,9486988.0,127811783.0
