row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,19.855.671.686,22.129.411.861,,,19855671686.0,22129411861.0
310,310,310,I. Nợ ngắn hạn,,8.513.547.223,6.237.227.278,,,8513547223.0,6237227278.0
311,311,311,1. Phải trả người bán ngắn hạn,18,413.725.650,684.133.747,,18.0,413725650.0,684133747.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,86.711.848,368.099.058,,19.0,86711848.0,368099058.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,46.065.717,71.013.027,,20.0,46065717.0,71013027.0
314,314,314,4. Phải trả người lao động,,48.561.776,60.471.407,,,48561776.0,60471407.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,1.548.036.970,1.273.106.206,,21.0,1548036970.0,1273106206.0
318,318,318,6 Doanh thu chưa thực hiện ngắn hạn,,-,24.010.127,,,,24010127.0
319,319,319,7. Phải trả ngắn hạn khác,22,491.538.723,2.031.335.114,,22.0,491538723.0,2031335114.0
320,320,320,8. Vay ngắn hạn,23,5.878.906.539,1.725.058.592,,23.0,5878906539.0,1725058592.0
330,330,330,II. Nợ dài hạn,,11.342.124.463,15.892.184.583,,,11342124463.0,15892184583.0
333,333,333,1. Chi phí phải trả dài hạn,21,759.275.084,1.589.659.464,,21.0,759275084.0,1589659464.0
337,337,337,2. Phải trả dài hạn khác,22,988.865.252,1.854.427.184,,22.0,988865252.0,1854427184.0
338,338,338,3. Vay dài hạn,23,9.551.092.730,12.436.181.455,,23.0,9551092730.0,12436181455.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,32.2,42.891.397,11.916.480,,322.0,42891397.0,11916480.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,10.675.882.597,10.152.768.384,,,10675882597.0,10152768384.0
410,410,410,I. Vốn chủ sở hữu,,10.675.882.597,10.152.768.384,,,10675882597.0,10152768384.0
411,411,411,1. Vốn cổ phần,24.1,8.868.438.950,7.671.438.950,,241.0,8868438950.0,7671438950.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,8.868.438.950,7.671.438.950,,,8868438950.0,7671438950.0
412,412,412,2. Thặng dư vốn cổ phần,24.1,1.064.550.810,1.064.550.810,,241.0,1064550810.0,1064550810.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,24.1,105.576.190,-,,241.0,105576190.0,
417,417,417,4. Chênh lệch tỷ giá hối đoái,24.1,505.361.803,454.592.390,,241.0,505361803.0,454592390.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,24.1,102.645.162,911.299.891,,241.0,102645162.0,911299891.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,761.794.920,383.861.675,,,761794920.0,383861675.0
421b,421b,421b,- (Lỗ) lợi nhuận sau thuế chưa phân phối trong năm,,(659.149.758),527.438.216,,,-659149758.0,527438216.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,25,29.309.682,50.886.343,,25.0,29309682.0,50886343.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,30.531.554.283,32.282.180.245,,,30531554283.0,32282180245.0
