row_label_raw,row_label_full,Công ty Cổ phầnChăn nuôi Gia Lai,Công tyliên quan(đến ngày 20 tháng3 năm 2018),Lãi từ cho vayHợp tác đầu tư,-,141.245.383 > 125.750.981,numeric__Công tyliên quan(đến ngày 20 tháng3 năm 2018),numeric__Lãi từ cho vayHợp tác đầu tư,numeric__-,numeric__141.245.383 > 125.750.981
Công ty TNHH MTVPhát triển Nôngnghiệp Thăng Long,Công ty TNHH MTVPhát triển Nôngnghiệp Thăng Long,Công ty TNHH MTVPhát triển Nôngnghiệp Thăng Long,Công tyliên quan,Cho mượnvật tư và tài sản,-,130.284.692,,,,130284692.0
Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty trongcùng Tập đoàn,Cho mượnvật tư và tài sảnLãi từ cho vay,-,117.720.096,,,,117720096.0
Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty TNHH MTVPhát triển Nôngnghiệp Đại Thắng,Công ty trongcùng Tập đoàn,Cho mượnvật tư và tài sảnLãi từ cho vay,-,2.551.686,,,,2551686.0
Công ty Cổ phầnĐầu tư Bất độngsản An Phú,Công ty Cổ phầnĐầu tư Bất độngsản An Phú,Công ty Cổ phầnĐầu tư Bất độngsản An Phú,Công tyliên quan,Lãi từ cho vay,-,110.903.413,,,,110903413.0
Công ty Cổ phầnHoàng Anh Gia Lai,Công ty Cổ phầnHoàng Anh Gia Lai,Công ty Cổ phầnHoàng Anh Gia Lai,Công ty mẹ,Lãi từ cho vay,-,11.386.457,,,,11386457.0
,,,,,-,639.842.708,,,,639842708.0
