row_label_raw,row_label_full,Tên công ty con,Lĩnh vực kinh doanh,Trụ sở,Tình trạng hoạt động,Tỷ lệ sở hữu và quyền biểu quyết(%),numeric__Lĩnh vực kinh doanh,numeric__Trụ sở,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu và quyền biểu quyết(%)
"14. Công ty Cổ phần An Đông Mia (""An Đông Mia"")","14. Công ty Cổ phần An Đông Mia (""An Đông Mia"")","14. Công ty Cổ phần An Đông Mia (""An Đông Mia"")",Nông nghiệp,"Gia Lai, Việt Nam",Đang hoạt động,"99,50",,,,99.5
"15. Công ty TNHH MTV Hoàng Anh Lymphat (""Hoàng Anh Lymphat"")","15. Công ty TNHH MTV Hoàng Anh Lymphat (""Hoàng Anh Lymphat"")","15. Công ty TNHH MTV Hoàng Anh Lymphat (""Hoàng Anh Lymphat"")",Nông nghiệp,"Ratanakiri, Campuchia",Đang hoạt động,"99,50",,,,99.5
"16. Công ty TNHH Đầu tư và Phát triển Cao su Đông Dương (""Cao su Đông Dương"")","16. Công ty TNHH Đầu tư và Phát triển Cao su Đông Dương (""Cao su Đông Dương"")","16. Công ty TNHH Đầu tư và Phát triển Cao su Đông Dương (""Cao su Đông Dương"")",Nông nghiệp,"Hồ Chí Minh, Việt Nam",Đang hoạt động,"100,00",,,,100.0
17. Công ty TNHH Bình Phước Kratie 2,17. Công ty TNHH Bình Phước Kratie 2,17. Công ty TNHH Bình Phước Kratie 2,Nông nghiệp,"Kratie, Campuchia",Đang hoạt động,"100,00",,,,100.0
18. Công ty TNHH Sovann Vuthy,18. Công ty TNHH Sovann Vuthy,18. Công ty TNHH Sovann Vuthy,Nông nghiệp,"Kratie, Campuchia",Đang hoạt động,"100,00",,,,100.0
19. Công ty TNHH Đầu tư Cao su Đông Âu,19. Công ty TNHH Đầu tư Cao su Đông Âu,19. Công ty TNHH Đầu tư Cao su Đông Âu,Nông nghiệp,"Hồ Chí Minh, Việt Nam",Trước hoạt động,"100,00",,,,100.0
"20. Công ty TNHH Cao su Eastern (Cambodia) (""Cao su Eastern"")","20. Công ty TNHH Cao su Eastern (Cambodia) (""Cao su Eastern"")","20. Công ty TNHH Cao su Eastern (Cambodia) (""Cao su Eastern"")",Nông nghiệp,"Kratie, Campuchia",Trước hoạt động,"100,00",,,,100.0
"21. Công ty Cổ phần Cao su Trung Nguyên (""Cao su Trung Nguyên"")","21. Công ty Cổ phần Cao su Trung Nguyên (""Cao su Trung Nguyên"")","21. Công ty Cổ phần Cao su Trung Nguyên (""Cao su Trung Nguyên"")",Nông nghiệp và chăn nuôi,"Gia Lai, Việt Nam",Đang hoạt động,"99,91",,,,99.91
