row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020,numeric__01/01/2020_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",26.470.447.675,-,21.250.468.304,-,26470447675.0,,21250468304.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.985.786.028,-,2.482.113.234,-,1985786028.0,,2482113234.0,
Chi phí sản xuất kinh doanh,Chi phí sản xuất kinh doanh,Chi phí sản xuất kinh doanh,518.957.437.739,-,581.357.759.978,-,518957437739.0,,581357759978.0,
- Dự án Khu công nghiệp Quốc tế Protrade (*),- Dự án Khu công nghiệp Quốc tế Protrade (*),- Dự án Khu công nghiệp Quốc tế Protrade (*),518.925.386.679,-,581.357.759.978,-,518925386679.0,,581357759978.0,
- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,32.051.060,,-,,32051060.0,,,
Thành phẩm,Thành phẩm,Thành phẩm,21.499.407.912,-,2.799.744.346,-,21499407912.0,,2799744346.0,
Hàng hoá,Hàng hoá,Hàng hoá,185.112.388.540,(13.975.023.188),207.403.825.285,(20.481.523.837),185112388540.0,-13975023188.0,207403825285.0,-20481523837.0
,,,754.025.467.894,(13.975.023.188),815.293.911.147,(20.481.523.837),754025467894.0,-13975023188.0,815293911147.0,-20481523837.0
