row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,28,962.677.072.202,1.674.865.526.929,,28.0,962677072202.0,1674865526929.0
02,02,02,2. Các khoản giảm trừ doanh thu,29,1.153.617.782,850.141.295,,29.0,1153617782.0,850141295.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,961.523.454.420,1.674.015.385.634,,,961523454420.0,1674015385634.0
11,11,11,4. Giá vốn hàng bán,30,864.401.899.968,1.274.630.973.760,,30.0,864401899968.0,1274630973760.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,97.121.554.452,399.384.411.874,,,97121554452.0,399384411874.0
21,21,21,6. Doanh thu hoạt động tài chính,31,189.959.102.851,44.419.299.524,,31.0,189959102851.0,44419299524.0
22,22,22,7. Chi phí tài chính,32,22.102.262.771,94.971.098.585,,32.0,22102262771.0,94971098585.0
23,23,23,Trong đó: Chi phí lãi vay,,14.876.922.963,93.213.307.979,,,14876922963.0,93213307979.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,278.975.094.297,216.116.378.060,,,278975094297.0,216116378060.0
25,25,25,9. Chi phí bán hàng,33,24.884.366.311,40.849.293.019,,33.0,24884366311.0,40849293019.0
26,26,26,10. Chi phí quản lý doanh nghiệp,34,97.580.689.240,114.977.399.390,,34.0,97580689240.0,114977399390.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,421.488.433.278,409.122.298.464,,,421488433278.0,409122298464.0
31,31,31,12. Thu nhập khác,35,26.914.830.504,8.730.350.843,,35.0,26914830504.0,8730350843.0
32,32,32,13. Chi phí khác,36,1.020.600.620,2.048.116.562,,36.0,1020600620.0,2048116562.0
40,40,40,14. Lợi nhuận khác,,25.894.229.884,6.682.234.281,,,25894229884.0,6682234281.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,447.382.663.162,415.804.532.745,,,447382663162.0,415804532745.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,37,6.962.318.962,51.718.685.565,,37.0,6962318962.0,51718685565.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,38,9.737.133.881,63.023.066.800,,38.0,9737133881.0,63023066800.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,430.683.210.319,301.062.780.380,,,430683210319.0,301062780380.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,428.478.087.521,298.228.594.567,,,428478087521.0,298228594567.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,2.205.122.798,2.834.185.813,,,2205122798.0,2834185813.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,39,1.398,966,,39.0,1398.0,966.0
