row_label_raw,row_label_full,col_0,Năm 2020,Nam 2019,numeric__Năm 2020,numeric__Nam 2019
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",505.124.268,714.343.454,505124268.0,714343454.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,15.776.173.070,15.324.449.824,15776173070.0,15324449824.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,953.160.795,1.528.508.039,953160795.0,1528508039.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,5.932.460.279,4.273.095.499,5932460279.0,4273095499.0
Chi phí môi giới bán hàng,Chi phí môi giới bán hàng,Chi phí môi giới bán hàng,377.549.463,15.009.281.684,377549463.0,15009281684.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,1.339.898.436,3.999.614.519,1339898436.0,3999614519.0
,,,24.884.366.311,40.849.293.019,24884366311.0,40849293019.0
