row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
-,-,-,Công ty TNHH MTV Thương mại Xuất nhập khẩu Thành Lễ,10.000.000.000,10.000.000.000,,10000000000.0,10000000000.0
-,-,-,Công ty TNHH Mocal Creative,-,65.439.449.187,,,65439449187.0
-,-,-,Công ty TNHH Fu Việt Nam,-,22.071.020.368,,,22071020368.0
-,-,-,Công ty TNHH An Chiao Molds,12.615.764.198,10.389.452.869,,12615764198.0,10389452869.0
-,-,-,Các khách hàng khác,25.451.361.144,15.306.085.576,,25451361144.0,15306085576.0
,,,,48.067.125.342,123.206.008.000,,48067125342.0,123206008000.0
