row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,2.225.659.095,696.416.525,,2225659095.0,696416525.0
a),a) > a),a),"- Các khoản đặt cọc, ký quỹ, ký cược",34.527.076.502,21.663.947.104,,34527076502.0,21663947104.0
a),a) > a),a),- Lợi nhuận phải nộp về ngân sách Nhà nước,1.004.050.799.744,1.004.050.799.744,,1004050799744.0,1004050799744.0
a),a) > a),a),- Phải nộp 10% Ngân sách Đảng,91.182.771.193,91.182.771.193,,91182771193.0,91182771193.0
a),a) > a),a),- Cổ tức phải trả,-,1.845.552.000,,,1845552000.0
a),a) > a),a),- Phải trả thù lao cho Hội đồng Quản trị,858.533.667,1.391.580.000,,858533667.0,1391580000.0
a),a) > a),a),- Phải trả tiền lãi vay,-,1.341.666.667,,,1341666667.0
a),a) > a),a),- Phải trả khác,12.491.398.040,1.544.094.395,,12491398040.0,1544094395.0
,,,,1.145.336.238.241,1.123.716.827.628,,1145336238241.0,1123716827628.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu tái định cư An Tây (*),57.266.666.667,56.666.666.667,,57266666667.0,56666666667.0
b),b) > b),b),"- Các khoản nhận đặt cọc, ký quỹ, ký cược dài hạn",9.511.836.210,9.599.730.631,,9511836210.0,9599730631.0
b),b) > b),b),,66.778.502.877,66.266.397.298,,66778502877.0,66266397298.0
c),b) > c),c),Trong đó: Phải trả khác là các bên liên quan,1.095.233.570.937,1.096.575.237.604,,1095233570937.0,1096575237604.0
