row_label_raw,row_label_full,STT,Tên Công ty,Nơi thành lập,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên Công ty,numeric__Nơi thành lập,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
4,4,4,Công ty Cổ phần Hưng Vương,Tỉnh Bình Dương,"30,90%","30,90%",Sản xuất kinh doanh sản phẩm từ gỗ,,,0.309,0.309,
5,5,5,Công ty TNHH YCH-PROTRADE,Tỉnh Bình Dương,"30,00%","30,00%",Kinh doanh dịch vụ logistic,,,0.3,0.3,
6,6,6,Công ty Cổ phần Đầu tư và Phát triển Tân Thành,Tỉnh Bình Dương,"41,74%","30,00%","Kinh doanh bất động sản, dịch vụ sân golf",,,0.4174,0.3,
7,7,7,Công ty Cổ phần May mặc Bình Dương,Tỉnh Bình Dương,"48,89%","48,89%",Sản xuất kinh doanh hàng may mặc,,,0.4889,0.4889,
