row_label_raw,row_label_full,col_0,31/12/2020 > Giá trịVND,31/12/2020 > Dự phòngVND,01/01/2020 > Giá trịVND,01/01/2020 > Dự phòngVND,numeric__31/12/2020 > Giá trịVND,numeric__31/12/2020 > Dự phòngVND,numeric__01/01/2020 > Giá trịVND,numeric__01/01/2020 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư,a) Ngắn hạn > - Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư,- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư,-,-,6.600.000.000,(6.600.000.000),,,6600000000.0,-6600000000.0
"- Phải thu lãi tiền gửi, lãi cho vay","a) Ngắn hạn > - Phải thu lãi tiền gửi, lãi cho vay","- Phải thu lãi tiền gửi, lãi cho vay",9.840.824.499,-,238.950.685,-,9840824499.0,,238950685.0,
- Phải thu về tạm ứng,a) Ngắn hạn > - Phải thu về tạm ứng,- Phải thu về tạm ứng,14.676.995.048,-,15.964.958.851,-,14676995048.0,,15964958851.0,
"- Các khoản thể chấp, ký quỹ","a) Ngắn hạn > - Các khoản thể chấp, ký quỹ","- Các khoản thể chấp, ký quỹ",236.729.085,-,206.729.085,-,236729085.0,,206729085.0,
- Phải thu cổ tức và lợi nhuận được chia,a) Ngắn hạn > - Phải thu cổ tức và lợi nhuận được chia,- Phải thu cổ tức và lợi nhuận được chia,28.102.456.000,-,90.000.000.000,-,28102456000.0,,90000000000.0,
- Phải thu tiền nhận chuyển nhượng cổ phần đã thực hiện do hủy hợp đồng\( ^{(1)} \),a) Ngắn hạn > - Phải thu tiền nhận chuyển nhượng cổ phần đã thực hiện do hủy hợp đồng\( ^{(1)} \),- Phải thu tiền nhận chuyển nhượng cổ phần đã thực hiện do hủy hợp đồng\( ^{(1)} \),-,-,867.713.536.000,-,,,867713536000.0,
- Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha\( ^{(2)} \),a) Ngắn hạn > - Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha\( ^{(2)} \),- Phải thu Công ty TNHH Đầu tư - Xây dựng Tân Phú tiền chênh lệch giá chuyển nhượng khu đất 43 ha\( ^{(2)} \),87.986.422.597,-,87.986.422.597,-,87986422597.0,,87986422597.0,
- Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),a) Ngắn hạn > - Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),- Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),27.612.000.000,-,285.539.076.815,-,27612000000.0,,285539076815.0,
- Phải thu các cổ đông khác tiền góp vốn\( ^{(4)} \),a) Ngắn hạn > - Phải thu các cổ đông khác tiền góp vốn\( ^{(4)} \),- Phải thu các cổ đông khác tiền góp vốn\( ^{(4)} \),20.822.355.580,-,-,-,20822355580.0,,,
- Phải thu khác,a) Ngắn hạn > - Phải thu khác,- Phải thu khác,1.239.030.856,-,6.228.392.359,-,1239030856.0,,6228392359.0,
,,,190.516.813.665,-,1.360.478.066.392,(6.600.000.000),190516813665.0,,1360478066392.0,-6600000000.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
"- Các khoản ký quỹ, ký cược","b) Dài hạn > - Các khoản ký quỹ, ký cược","- Các khoản ký quỹ, ký cược",33.000.000,-,817.000.000,-,33000000.0,,817000000.0,
- Phải thu Công ty Cổ phần Đầu tư Phát triển Tân Thành tiền lãi cho vay,b) Dài hạn > - Phải thu Công ty Cổ phần Đầu tư Phát triển Tân Thành tiền lãi cho vay,- Phải thu Công ty Cổ phần Đầu tư Phát triển Tân Thành tiền lãi cho vay,21.396.696.984,-,12.785.400.684,-,21396696984.0,,12785400684.0,
- Phải thu Công ty CP Đầu tư Phát triển Tân Thành tiền lãi bổ sung theo thỏa thuận\( ^{(5)} \),b) Dài hạn > - Phải thu Công ty CP Đầu tư Phát triển Tân Thành tiền lãi bổ sung theo thỏa thuận\( ^{(5)} \),- Phải thu Công ty CP Đầu tư Phát triển Tân Thành tiền lãi bổ sung theo thỏa thuận\( ^{(5)} \),115.884.180.822,-,115.884.180.822,-,115884180822.0,,115884180822.0,
- Phải thu khác,b) Dài hạn > - Phải thu khác,- Phải thu khác,784.000.000,-,-,-,784000000.0,,,
,,,138.097.877.806,-,129.486.581.506,-,138097877806.0,,129486581506.0,
c) Trong đó: Phải thu khác là các bên liên quan,b) Dài hạn > c) Trong đó: Phải thu khác là các bên liên quan,c) Trong đó: Phải thu khác là các bên liên quan,200.360.229.936,-,687.323.198.772,-,200360229936.0,,687323198772.0,
