row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.241.391.213.900,2.659.680.333.974,,,2241391213900.0,2659680333974.0
110,110,110,I. Tiền và các khoản tương đương tiền,04,817.692.930.503,219.263.132.224,,4.0,817692930503.0,219263132224.0
111,111,111,I. Tiền,,90.692.930.503,155.763.132.224,,,90692930503.0,155763132224.0
112,112,112,2. Các khoản tương đương tiền,,727.000.000.000,63.500.000.000,,,727000000000.0,63500000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,05,29.500.000.000,17.400.000.000,,5.0,29500000000.0,17400000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,29.500.000.000,17.400.000.000,,,29500000000.0,17400000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,615.490.278.842,1.595.150.867.965,,,615490278842.0,1595150867965.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,06,176.698.282.364,154.893.314.374,,6.0,176698282364.0,154893314374.0
132,132,132,2. Trả trước cho người bán ngắn hạn,07,8.207.045.323,42.769.625.801,,7.0,8207045323.0,42769625801.0
135,135,135,3. Phải thu về cho vay ngắn hạn,08,240.640.336.255,43.867.650.647,,8.0,240640336255.0,43867650647.0
136,136,136,4. Phải thu ngắn hạn khác,09,190.516.813.665,1.360.478.066.392,,9.0,190516813665.0,1360478066392.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(572.198.765),(6.857.789.249),,,-572198765.0,-6857789249.0
140,140,140,IV. Hàng tồn kho,11,740.050.444.706,794.812.387.310,,11.0,740050444706.0,794812387310.0
141,141,141,1. Hàng tồn kho,,754.025.467.894,815.293.911.147,,,754025467894.0,815293911147.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(13.975.023.188),(20.481.523.837),,,-13975023188.0,-20481523837.0
150,150,150,V. Tài sản ngắn hạn khác,,38.657.559.849,33.053.946.475,,,38657559849.0,33053946475.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,4.384.841.522,2.428.107.063,,16.0,4384841522.0,2428107063.0
152,152,152,2. Thuế GTGT được khấu trừ,,16.275.096.035,12.628.066.697,,,16275096035.0,12628066697.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,17.997.622.292,17.997.772.715,,21.0,17997622292.0,17997772715.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.223.194.657.868,3.013.024.252.329,,,4223194657868.0,3013024252329.0
210,210,210,I. Các khoản phải thu dài hạn,,532.191.710.662,530.555.414.362,,,532191710662.0,530555414362.0
211,211,211,1. Phải thu dài hạn của khách hàng,06,264.512.681.143,269.512.681.143,,6.0,264512681143.0,269512681143.0
212,212,212,2. Trả trước cho người bán dài hạn,07,12.338.000.000,14.313.000.000,,7.0,12338000000.0,14313000000.0
215,215,215,3. Phải thu về cho vay dài hạn,08,117.243.151.713,117.243.151.713,,8.0,117243151713.0,117243151713.0
216,216,216,4. Phải thu dài hạn khác,09,138.097.877.806,129.486.581.506,,9.0,138097877806.0,129486581506.0
220,220,220,II. Tài sản cố định,,2.187.628.934.556,964.338.928.391,,,2187628934556.0,964338928391.0
221,221,221,1. Tài sản cố định hữu hình,13,1.549.502.096.187,433.987.648.297,,13.0,1549502096187.0,433987648297.0
222,222,222,- Nguyên giá,,2.308.605.757.253,947.403.262.281,,,2308605757253.0,947403262281.0
223,223,223,- Giá trị hao mòn lũy kế,,(759.103.661.066),(513.415.613.984),,,-759103661066.0,-513415613984.0
227,227,227,2. Tài sản cố định vô hình,14,638.126.838.369,530.351.280.094,,14.0,638126838369.0,530351280094.0
228,228,228,- Nguyên giá,,717.893.629.370,586.123.163.370,,,717893629370.0,586123163370.0
229,229,229,- Giá trị hao mòn lũy kế,,(79.766.791.001),(55.771.883.276),,,-79766791001.0,-55771883276.0
230,230,230,III. Bất động sản đầu tư,15,174.001.245.669,89.184.082.952,,15.0,174001245669.0,89184082952.0
231,231,231,- Nguyên giá,,176.823.842.859,91.619.797.031,,,176823842859.0,91619797031.0
232,232,232,- Giá trị hao mòn lũy kế,,(2.822.597.190),(2.435.714.079),,,-2822597190.0,-2435714079.0
240,240,240,IV. Tài sản dở dang dài hạn,12,233.237.648.638,133.215.428.521,,12.0,233237648638.0,133215428521.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,23.241.631.677,11.620.815.837,,,23241631677.0,11620815837.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,209.996.016.961,121.594.612.684,,,209996016961.0,121594612684.0
250,250,250,V. Đầu tư tài chính dài hạn,05,899.212.171.770,1.091.347.000.821,,5.0,899212171770.0,1091347000821.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,897.310.438.970,1.090.842.000.821,,,897310438970.0,1090842000821.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,1.901.732.800,505.000.000,,,1901732800.0,505000000.0
260,260,260,VI. Tài sản dài hạn khác,,196.922.946.573,204.383.397.282,,,196922946573.0,204383397282.0
261,261,261,1. Chi phí trả trước dài hạn,16,196.922.946.573,204.383.397.282,,16.0,196922946573.0,204383397282.0
270,270,270,TỔNG CỘNG TÀI SẢN,,6.464.585.871.768,5.672.704.586.303,,,6464585871768.0,5672704586303.0
