row_label_raw,row_label_full,Mã số > 60,CHỈ TIÊU > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2020 > VND > 219.263.132.224,Năm 2019 > VND > 275.373.548.384,numeric__CHỈ TIÊU > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2020 > VND > 219.263.132.224,numeric__Năm 2019 > VND > 275.373.548.384
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(60.849.024),(355.591.026),,,-60849024.0,-355591026.0
70,70,70,Tiền và tương đương tiền cuối năm,04,817.692.930.503,219.263.132.224,,4.0,817692930503.0,219263132224.0
