row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,54.174.554.549,5.715.454.869,54174554549.0,5715454869.0
Xóa số khoản bồi thường,Xóa số khoản bồi thường,Xóa số khoản bồi thường,51.102.000.000,-,51102000000.0,
Xóa số công nợ,Xóa số công nợ,Xóa số công nợ,1.717.935.076,4.498.345.539,1717935076.0,4498345539.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",518.026.690,171.450.008,518026690.0,171450008.0
Khác,Khác,Khác,836.592.783,1.045.659.322,836592783.0,1045659322.0
Chi phí khác,Chi phí khác,Chi phí khác,(14.266.440.552),(10.443.610.414),-14266440552.0,-10443610414.0
Xóa số xây dựng cơ bản dở dang,Xóa số xây dựng cơ bản dở dang,Xóa số xây dựng cơ bản dở dang,(6.298.089.747),-,-6298089747.0,
Khấu hao tài sản không sử dụng,Khấu hao tài sản không sử dụng,Khấu hao tài sản không sử dụng,(3.786.959.362),(3.419.005.172),-3786959362.0,-3419005172.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",(2.174.706.131),(476.839.057),-2174706131.0,-476839057.0
Khác,Khác,Khác,(2.006.685.312),(6.547.766.185),-2006685312.0,-6547766185.0
Lỗ KHÁC,Lỗ KHÁC,Lỗ KHÁC,39.908.113.997,(4.728.155.545),39908113997.0,-4728155545.0
