row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,37.361.025.662,7.387.976.640,37361025662.0,7387976640.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,7.472.205.132,1.477.595.328,7472205132.0,1477595328.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí lãi vay không được trừ,Các khoản điều chỉnh: > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,5.017.706.980,5.023.069.552,5017706980.0,5023069552.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,2.993.426.153,1.406.227.550,2993426153.0,1406227550.0
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Các khoản điều chỉnh: > Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,1.319.535.297,5.551.609.688,1319535297.0,5551609688.0
Dự phòng (hoản nhập dự phòng) nợ phải thu khó đòi,Các khoản điều chỉnh: > Dự phòng (hoản nhập dự phòng) nợ phải thu khó đòi,Dự phòng (hoản nhập dự phòng) nợ phải thu khó đòi,1.121.711.370,(16.446.522.098),1121711370.0,-16446522098.0
Dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,1.110.759.465,,1110759465.0
Khấu hao tài sản cố định ngưng sử dụng,Các khoản điều chỉnh: > Khấu hao tài sản cố định ngưng sử dụng,Khấu hao tài sản cố định ngưng sử dụng,-,822.706.425,,822706425.0
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,(14.783.894.150),(2.989.210.796),-14783894150.0,-2989210796.0
Hoàn nhập dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Hoàn nhập dự phòng đầu tư tài chính,Hoàn nhập dự phòng đầu tư tài chính,(7.960.847.683),(5.018.522.932),-7960847683.0,-5018522932.0
Lỗ thuế chuyển sang các năm sau,Các khoản điều chỉnh: > Lỗ thuế chuyển sang các năm sau,Lỗ thuế chuyển sang các năm sau,4.498.218.964,8.755.690.926,4498218964.0,8755690926.0
Khác,Các khoản điều chỉnh: > Khác,Khác,321.937.937,306.596.892,321937937.0,306596892.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,-,-,,
