row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,157.423.373.427,156.583.418.633,157423373427.0,156583418633.0
Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),49.750.132.510,43.754.168.084,49750132510.0,43754168084.0
Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),61.000.000.000,61.600.000.000,61000000000.0,61600000000.0
Phải thu nhân viên,Phải thu nhân viên,Phải thu nhân viên,20.003.263.882,20.939.151.468,20003263882.0,20939151468.0
Cho mượn,Cho mượn,Cho mượn,4.578.621.322,4.578.621.322,4578621322.0,4578621322.0
Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,1.599.070.433,2.710.148.052,1599070433.0,2710148052.0
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,1.478.732.740,346.018.597,1478732740.0,346018597.0
Khác,Khác,Khác,19.013.552.540,22.655.311.110,19013552540.0,22655311110.0
Dài hạn,Dài hạn,Dài hạn,3.085.351.745,3.085.351.745,3085351745.0,3085351745.0
Lãi cho vay,Lãi cho vay,Lãi cho vay,2.399.617.058,2.399.617.058,2399617058.0,2399617058.0
Khác,Khác,Khác,685.734.687,685.734.687,685734687.0,685734687.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,160.508.725.172,159.668.770.378,160508725172.0,159668770378.0
Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,(26.160.770.139),(23.655.058.734),-26160770139.0,-23655058734.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,134.347.955.033,136.013.711.644,134347955033.0,136013711644.0
