row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,1.317.321.519.877,1.092.820.594.736,,,1317321519877.0,1092820594736.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,48.773.526.852,92.580.983.748,,4.0,48773526852.0,92580983748.0
111,111,111,1. Tiền,,28.546.868.852,42.937.085.389,,,28546868852.0,42937085389.0
112,112,112,2. Các khoản tương đương tiền,,20.226.658.000,49.643.898.359,,,20226658000.0,49643898359.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,97.921.601.023,16.328.710.194,,,97921601023.0,16328710194.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,97.921.601.023,16.328.710.194,,5.0,97921601023.0,16328710194.0
130,130,130,III. Các khoản phải thu ngắn hạn,,841.124.512.492,736.746.652.753,,,841124512492.0,736746652753.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,586.735.508.333,450.092.092.325,,6.0,586735508333.0,450092092325.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,176.010.702.644,174.521.378.056,,7.0,176010702644.0,174521378056.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,,7.256.450.927,7.256.450.927,,,7256450927.0,7256450927.0
135,135,135,4. Phải thu về cho vay ngắn hạn,8,65.500.801.073,94.487.079.873,,8.0,65500801073.0,94487079873.0
136,136,136,5. Phải thu ngắn hạn khác,9,157.423.373.427,156.583.418.633,,9.0,157423373427.0,156583418633.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,10,(151.802.323.912),(146.193.767.061),,10.0,-151802323912.0,-146193767061.0
140,140,140,IV. Hàng tồn kho,11,300.507.378.907,232.803.932.304,,11.0,300507378907.0,232803932304.0
141,141,141,1. Hàng tồn kho,,323.571.754.658,255.868.308.055,,,323571754658.0,255868308055.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(23.064.375.751),(23.064.375.751),,,-23064375751.0,-23064375751.0
150,150,150,V. Tài sản ngắn hạn khác,,28.994.500.603,14.360.315.737,,,28994500603.0,14360315737.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,15,9.377.055.732,3.308.793.162,,15.0,9377055732.0,3308793162.0
152,152,152,2. Thuế GTGT được khấu trừ,18,18.078.849.916,10.877.560.032,,18.0,18078849916.0,10877560032.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,1.538.594.955,173.962.543,,18.0,1538594955.0,173962543.0
