row_label_raw,row_label_full,col_0,01/01/2023,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2023,numeric__01/01/2023,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2023
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,47.358.784.507,24.123.095.663,51.905.091.307,19.576.788.863,47358784507.0,24123095663.0,51905091307.0,19576788863.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,110.832.386.713,8.836.280.558,116.886.376.866,2.782.290.405,110832386713.0,8836280558.0,116886376866.0,2782290405.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.709.267.003,10.095.158.044,14.467.207.527,3.337.217.520,7709267003.0,10095158044.0,14467207527.0,3337217520.0
"Các khoản thuế, phí khác","Các khoản thuế, phí khác","Các khoản thuế, phí khác",-,1.999.398.550,1.999.398.550,-,,1999398550.0,1999398550.0,
Cộng,Cộng,Cộng,165.900.438.223,45.053.932.815,185.258.074.250,25.696.296.788,165900438223.0,45053932815.0,185258074250.0,25696296788.0
