row_label_raw,row_label_full,STT,Tên dự án,Chủ đầu tư,Quy mô dự án,Vốn tham gia,Giá trị thu được,numeric__Tên dự án,numeric__Chủ đầu tư,numeric__Quy mô dự án,numeric__Vốn tham gia,numeric__Giá trị thu được
(6),(6),(6),Công ty TNHH Giao Hường Xanh - Bên liên quan,Công ty TNHH Giao Hường Xanh - Bên liên quan,Công ty TNHH Giao Hường Xanh - Bên liên quan,Công ty TNHH Giao Hường Xanh - Bên liên quan,Công ty TNHH Giao Hường Xanh - Bên liên quan,,,,,
(6),(6),(6),"Dự án Cao ốc Căn hộ tại xã Nhơn Đức, huyện Nhà Bè (Tên thương mại là Khải Hoàn Prime)",Công ty TNHH Giao Hường Xanh,\( 19.730 \text{m}^{2} \),440 tỷ đồng,Công ty Cổ phần Tập đoàn Khải Hoàn Land sẽ góp 1.125 tỷ đồng. Thời gian hợp tác là 60 tháng. Các bên thống nhất phân chia lợi nhuận trước thuế của dự án theo tỷ lệ hợp tác thực tế của các bên. Tiến độ của dự án xem chi tiết tại Thuyết minh số 35.,,,,,
(7),(7),(7),Công ty Cổ phần Bất động sản Khải Minh Land - Bên liên quan,Công ty Cổ phần Bất động sản Khải Minh Land - Bên liên quan,Công ty Cổ phần Bất động sản Khải Minh Land - Bên liên quan,Công ty Cổ phần Bất động sản Khải Minh Land - Bên liên quan,Công ty Cổ phần Bất động sản Khải Minh Land - Bên liên quan,,,,,
(7),(7),(7),"Dự án Khu đô thị mới và tổ hợp dịch vụ vui chơi, nghĩ dưỡng Tân Quới tại thị trấn Tân Quới, huyện Bình Tân, tỉnh Vĩnh Long.",Công ty Cổ phần Bất động sản Khải Minh Land,330 ha,1.384 tỷ đồng,"Công ty Cổ phần Tập đoàn Khải Hoàn Land góp vốn 25% trên tổng mức đầu tư Dự án và sẽ nhận được tương ứng 25% sản phẩm Dự án tính trên toàn diện tích thương phẩm khi Dự án được phê duyệt quy hoạch chi tiết tỷ lệ 1/500.Công ty Cổ phần Tập đoàn Khải Hoàn Land sẽ là đơn vị phát triển, phân phối độc quyền toàn bộ sản phẩm của Dự án khi dự án dữ điều kiện kinh doanh, huy đồng vốn theo quy định. Tiến độ của dự án xem chi tiết tại Thuyết minh số 35.",,,,,
(7),(7),(7),"Dự án T&T Phố Nối tại thị trấn Bản Yên Nhân, huyện Mỹ Hào,",Công ty TNHH Phát triển công,"5,3 haSản phẩm",460 tỷ đồng,Công ty Cổ phần Bất động sản Khải Minh Land sẽ trở thành đơn vị đồng phát triển và môi giới không độc quyền đối với sản phẩm thuộc giai đoạn 1 và giai,,,,,
