row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021Triệu VND,2020Triệu VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,Tập đoàn Vingroup – Công ty CP,,,,
Mua hàng hóa và dịch vụ,Tập đoàn Vingroup – Công ty CP > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,209.514,239.365,209514.0,239365.0
Đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup – Công ty CP > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,1.070.000,579.587,1070000.0,579587.0
Thu hồi đặt cọc cho mục đích đầu tư,Tập đoàn Vingroup – Công ty CP > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,543.745,-,543745.0,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021),Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021),Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021),Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021),Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021),,
Doanh thu cung cấp dịch vụ,Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021) > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,74.825,137.562,74825.0,137562.0
Lãi cho vay phải thu,Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021) > Lãi cho vay phải thu,Lãi cho vay phải thu,3.647,31.627,3647.0,31627.0
Cho vay,Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021) > Cho vay,Cho vay,-,40.000,,40000.0
Thu hồi gốc cho vay,Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021) > Thu hồi gốc cho vay,Thu hồi gốc cho vay,190.000,350.000,190000.0,350000.0
Thu hồi đặt cọc mua trung tâm thương mại,Công ty TNHH Vincom Retail Miền Nam(từ ngày 1 tháng 1 năm 2021 đến ngày 30 tháng 9 năm 2021) > Thu hồi đặt cọc mua trung tâm thương mại,Thu hồi đặt cọc mua trung tâm thương mại,-,750.000,,750000.0
Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,Công ty TNHH Vận hành Vincom Retail,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Vận hành Vincom Retail > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,132.330,159.612,132330.0,159612.0
Lãi cho vay phải thu,Công ty TNHH Vận hành Vincom Retail > Lãi cho vay phải thu,Lãi cho vay phải thu,28.392,107.233,28392.0,107233.0
Cho vay,Công ty TNHH Vận hành Vincom Retail > Cho vay,Cho vay,229.000,648.294,229000.0,648294.0
Thu hồi gốc cho vay,Công ty TNHH Vận hành Vincom Retail > Thu hồi gốc cho vay,Thu hồi gốc cho vay,1.187.294,590.000,1187294.0,590000.0
Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,,
Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,,,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Vinhomes > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,6.912,6.454,6912.0,6454.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinhomes > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,151.360,156.667,151360.0,156667.0
Đặt cọc cho mục đích đầu tư,Công ty Cổ phần Vinhomes > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,-,649.806,,649806.0
Thu hồi đặt cọc cho mục đích đầu tư,Công ty Cổ phần Vinhomes > Thu hồi đặt cọc cho mục đích đầu tư,Thu hồi đặt cọc cho mục đích đầu tư,242.172,-,242172.0,
Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,Công ty Cổ phần Vinpearl,,
Cho vay,Công ty Cổ phần Vinpearl > Cho vay,Cho vay,1.150.000,-,1150000.0,
Thu hồi gốc cho vay,Công ty Cổ phần Vinpearl > Thu hồi gốc cho vay,Thu hồi gốc cho vay,1.150.000,-,1150000.0,
Lãi cho vay phải thu,Công ty Cổ phần Vinpearl > Lãi cho vay phải thu,Lãi cho vay phải thu,45.685,-,45685.0,
Mua hàng hóa và dịch vụ,Công ty Cổ phần Vinpearl > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,16.550,35.824,16550.0,35824.0
