row_label_raw,row_label_full,Mã số,Chỉ tiêu,Năm 2021,Năm 2020,Chênh lệch,%,numeric__Chỉ tiêu,numeric__Năm 2021,numeric__Năm 2020,numeric__Chênh lệch,numeric__%
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,5.891.141,8.328.918,(2.437.777),-29%,,5891141.0,8328918.0,-2437777.0,-0.29
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,3.499.036,4.507.631,(1.008.594),-22%,,3499036.0,4507631.0,-1008594.0,-0.22
21,21,21,Doanh thu hoạt động tài chính,387.018,275.859,111.159,40%,,387018.0,275859.0,111159.0,0.4
25,25,25,Chi phí bán hàng,201.764,330.040,(128.276),-39%,,201764.0,330040.0,-128276.0,-0.39
51,51,51,Chi phí thuế TNDN hiện hành,379.237,619.241,(240.004),-39%,,379237.0,619241.0,-240004.0,-0.39
60,60,60,Lợi nhuận sau thuế TNDN,1.315.013,2.382.309,(1.067.296),-45%,,1315013.0,2382309.0,-1067296.0,-0.45
