row_label_raw,row_label_full,col_0,Lãi suất năm,31/12/2021Triệu VND,1/1/2021Triệu VND,numeric__Lãi suất năm,numeric__31/12/2021Triệu VND,numeric__1/1/2021Triệu VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,
▪ Công ty TNHH Vincom Retail Miền Nam,Các công ty con > ▪ Công ty TNHH Vincom Retail Miền Nam,▪ Công ty TNHH Vincom Retail Miền Nam,"8,1% - 9,8%",-,190.000,,,190000.0
▪ Công ty TNHH Vận hành Vincom Retail,Các công ty con > ▪ Công ty TNHH Vận hành Vincom Retail,▪ Công ty TNHH Vận hành Vincom Retail,"8,1% - 9,8%",-,900.000,,,900000.0
,,,,-,1.090.000,,,1090000.0
