row_label_raw,row_label_full,"1. Tiền mặt, vàng bạc, đá quý",31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,218.165,257.225,218165.0,257225.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,24.270,40.336,24270.0,40336.0
Tổng cộng,Tổng cộng,Tổng cộng,242.435,297.561,242435.0,297561.0
2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,31/12/2021,01/01/2021,,
Tiền gửi thanh toán tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước > Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,1.966.518,1.550.785,1966518.0,1550785.0
Bằng VND,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng VND,Bằng VND,1.940.005,1.354.372,1940005.0,1354372.0
Bằng ngoại tệ,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng ngoại tệ,Bằng ngoại tệ,26.513,196.413,26513.0,196413.0
Tổng cộng,2. Tiền gửi tại Ngân hàng Nhà nước > Tổng cộng,Tổng cộng,1.966.518,1.550.785,1966518.0,1550785.0
