row_label_raw,row_label_full,CHỈ TIÊU > Số dư tại ngày 01/01/2020 > - Lợi nhuận tăng trong năm,Vốn góp chủ sở hữu > 4.101.555 > -,Cổ phiếu quỹ > (29.644) > -,Chênh lệch tỷ giá hối doái > -,Quỹ khác > 29.644 > -,Quỹ đầu tư phát triển > 1.105 > -,Quỹ dự phòng tài chính > 78.998 > -,Quỹ dự trữ bổ sung vốn điều lệ > 47.769 > -,Lợi nhuận chưa phân phối > 77.245 > 1.212,Tổng > 4.306.672 > 1.212,numeric__Vốn góp chủ sở hữu > 4.101.555 > -,numeric__Cổ phiếu quỹ > (29.644) > -,numeric__Chênh lệch tỷ giá hối doái > -,numeric__Quỹ khác > 29.644 > -,numeric__Quỹ đầu tư phát triển > 1.105 > -,numeric__Quỹ dự phòng tài chính > 78.998 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 47.769 > -,numeric__Lợi nhuận chưa phân phối > 77.245 > 1.212,numeric__Tổng > 4.306.672 > 1.212
- Trích bổ sung chi phí thuộc Đề án Tải cấu trúc,- Trích bổ sung chi phí thuộc Đề án Tải cấu trúc,- Trích bổ sung chi phí thuộc Đề án Tải cấu trúc,-,-,-,-,-,-,-,(45.064),(45.064),,,,,,,,-45064.0,-45064.0
Số dư tại ngày 31/12/2020,Số dư tại ngày 31/12/2020,Số dư tại ngày 31/12/2020,4.101.555,(29.644),-,29.644,1.105,78.998,47.769,33.393,4.262.820,4101555.0,-29644.0,,29644.0,1105.0,78998.0,47769.0,33393.0,4262820.0
Số dư tại ngày 01/01/2021,Số dư tại ngày 01/01/2021,Số dư tại ngày 01/01/2021,4.101.555,(29.644),-,29.644,1.105,78.998,47.769,33.393,4.262.820,4101555.0,-29644.0,,29644.0,1105.0,78998.0,47769.0,33393.0,4262820.0
- Lợi nhuận tăng trong năm,- Lợi nhuận tăng trong năm,- Lợi nhuận tăng trong năm,-,-,-,-,-,-,-,1.400,1.400,,,,,,,,1400.0,1400.0
Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,4.101.555,(29.644),-,29.644,1.105,78.998,47.769,34.793,4.264.220,4101555.0,-29644.0,,29644.0,1105.0,78998.0,47769.0,34793.0,4264220.0
