row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,3.269.196.681,2.595.270.784,5.864.467.465,3269196681.0,2595270784.0,5864467465.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.112.992.722,2.369.343.970,3.482.336.692,1112992722.0,2369343970.0,3482336692.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,3.181.994.837,(3.181.994.837),-,3181994837.0,-3181994837.0,
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,28.852.869,44.658.061,73.510.930,28852869.0,44658061.0,73510930.0
Cấn trừ công nợ,Cấn trừ công nợ,Cấn trừ công nợ,112.445.629,14.477.914,126.923.543,112445629.0,14477914.0,126923543.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(2.177.018.109),(22.000.000),(2.199.018.109),-2177018109.0,-22000000.0,-2199018109.0
Số cuối năm,Số cuối năm,Số cuối năm,5.528.464.629,1.819.755.892,7.348.220.521,5528464629.0,1819755892.0,7348220521.0
