row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,741.796.172,1.198.934.872,,251.0,741796172.0,1198934872.0
11,11,11,2. Giá vốn hàng bán và dịch vụ cung cấp,26,(1.712.592.338),(1.653.257.685),,26.0,-1712592338.0,-1653257685.0
20,20,20,3. Lỗ gộp về bán hàng và cung cấp dịch vụ,,(970.796.166),(454.322.813),,,-970796166.0,-454322813.0
21,21,21,4. Doanh thu hoạt động tài chính,25.2,76.505.497,142.294.558,,252.0,76505497.0,142294558.0
22,22,22,5. Chi phí tài chính,27,(333.727.981),(572.451.137),,27.0,-333727981.0,-572451137.0
23,23,23,- Trong đó: Chi phí lãi vay,,(308.451.932),(303.732.455),,,-308451932.0,-303732455.0
24,24,24,6. Phần lãi trong công ty liên kết,15.1,36.777.967,19.388.990,,151.0,36777967.0,19388990.0
25,25,25,7. Chi phí bán hàng,28,(21.369.122),(175.496.699),,28.0,-21369122.0,-175496699.0
26,26,26,8. Chi phí quản lý doanh nghiệp,28,(95.266.780),(134.707.366),,28.0,-95266780.0,-134707366.0
30,30,30,9. Lỗ thuần từ hoạt động kinh doanh,,(1.307.876.585),(1.175.294.467),,,-1307876585.0,-1175294467.0
31,31,31,10. Thu nhập khác,29,130.804.577,5.429.425,,29.0,130804577.0,5429425.0
32,32,32,11. Chi phí khác,29,(2.388.457.926),(128.937.488),,29.0,-2388457926.0,-128937488.0
40,40,40,12. Lỗ khác,,(2.257.653.349),(123.508.063),,,-2257653349.0,-123508063.0
50,50,50,13. Tổng lỗ kế toán trước thuế,,(3.565.529.934),(1.298.802.530),,,-3565529934.0,-1298802530.0
51,51,51,14. Chi phí thuế TNDN hiện hành,30.1,(987.736),(1.360.256),,301.0,-987736.0,-1360256.0
52,52,52,15. (Chi phí) thu nhập thuế TNDN hoãn lại,30.3,(9.932.032),180.732.475,,303.0,-9932032.0,180732475.0
60,60,60,16. Lỗ sau thuế TNDN,,(3.576.449.702),(1.119.430.311),,,-3576449702.0,-1119430311.0
