row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,130.804.577,5.429.425,130804577.0,5429425.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,123.376.876,-,123376876.0,
Khác,Khác,Khác,7.427.701,5.429.425,7427701.0,5429425.0
Chi phí khác,Chi phí khác,Chi phí khác,2.388.457.926,128.937.488,2388457926.0,128937488.0
Chi phí xóa sổ vườn cây,Chi phí xóa sổ vườn cây,Chi phí xóa sổ vườn cây,2.141.720.758,-,2141720758.0,
Chi phí xóa sổ tài sản không hiệu quả,Chi phí xóa sổ tài sản không hiệu quả,Chi phí xóa sổ tài sản không hiệu quả,159.746.605,97.063.447,159746605.0,97063447.0
Khấu hao tài sản ngưng sử dụng,Khấu hao tài sản ngưng sử dụng,Khấu hao tài sản ngưng sử dụng,16.634.357,14.542.048,16634357.0,14542048.0
Khác,Khác,Khác,70.356.206,17.331.993,70356206.0,17331993.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(2.257.653.349),(123.508.063),-2257653349.0,-123508063.0
