row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019 VND,1/1/2019 VND,,
Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,8.504.484.181,-,8504484181.0,
Công ty Cổ phần Tư vấn Xây dựng Điện 2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,178.370.587,45.745.920,178370587.0,45745920.0
Trung Tâm Thông Tín Điện Lực,Trung Tâm Thông Tín Điện Lực,Trung Tâm Thông Tín Điện Lực,4.448.400,-,4448400.0,
Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,-,1.080.082.440,,1080082440.0
Chi nhánh Tổng Công ty Điện lực Miền Nam,Chi nhánh Tổng Công ty Điện lực Miền Nam,Chi nhánh Tổng Công ty Điện lực Miền Nam,-,96.461.932,,96461932.0
