row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019VND,1/1/2019VND,,
Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,38.359.567.905,61.491.762.346,38359567905.0,61491762346.0
Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,27.036.659.939,-,27036659939.0,
GE Power India Limited,GE Power India Limited,GE Power India Limited,20.218.320.144,32.513.446.998,20218320144.0,32513446998.0
Công ty TNHH Cơ điện Minh Anh,Công ty TNHH Cơ điện Minh Anh,Công ty TNHH Cơ điện Minh Anh,10.867.574.247,898.805.983,10867574247.0,898805983.0
Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,9.017.558.460,96.223.385.417,9017558460.0,96223385417.0
Powerchina Huadong Engineering Corporation Limited,Powerchina Huadong Engineering Corporation Limited,Powerchina Huadong Engineering Corporation Limited,-,167.150.383.884,,167150383884.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,18.145.825.774,50.147.552.691,18145825774.0,50147552691.0
,,,123.645.506.469,408.425.337.319,123645506469.0,408425337319.0
