row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chỉ phí trả trước khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chỉ phí trả trước khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,22.401.314.875,1.999.456.644,24.400.771.519,22401314875.0,1999456644.0,24400771519.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.687.191.762,9.399.491.853,11.086.683.615,1687191762.0,9399491853.0,11086683615.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(19.741.344.713),(1.659.690.907),(21.401.035.620),-19741344713.0,-1659690907.0,-21401035620.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.347.161.924,9.739.257.590,14.086.419.514,4347161924.0,9739257590.0,14086419514.0
