row_label_raw,row_label_full,col_0,2015,2014,numeric__2015,numeric__2014
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.030.452.877.641,6.069.692.102.319,5030452877641.0,6069692102319.0
Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,25.357.826.451.177,21.138.087.027.545,25357826451177.0,21138087027545.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,548.561.792.400,461.070.262.420,548561792400.0,461070262420.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,2.495.092.057.072,2.845.066.355.939,2495092057072.0,2845066355939.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.998.144.883.524,2.005.958.683.095,1998144883524.0,2005958683095.0
Chi phí khác,Chi phí khác,Chi phí khác,755.277.930.722,1.094.045.222.307,755277930722.0,1094045222307.0
,,,36.185.355.992.536,33.613.919.653.625,36185355992536.0,33613919653625.0
