row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,621.827.611,2.299.782.843.111,621827611.0,2299782843111.0
Công ty Cổ phần Địa ốc Phú Long (i),Công ty Cổ phần Địa ốc Phú Long (i),Công ty Cổ phần Địa ốc Phú Long (i),93.001.156.250,92.607.923.143,93001156250.0,92607923143.0
Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (i),Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (i),Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (i),179.762.707.008,179.161.728.584,179762707008.0,179161728584.0
Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,Điều chỉnh doanh thu vận chuyển khí Nam Côn Sơn,133.503.130.233,-,133503130233.0,
Tập đoàn Dầu khí Quốc gia Việt Nam (ii),Tập đoàn Dầu khí Quốc gia Việt Nam (ii),Tập đoàn Dầu khí Quốc gia Việt Nam (ii),111.678.389.356,69.542.789.265,111678389356.0,69542789265.0
Các khoản khác,Các khoản khác,Các khoản khác,42.241.419.359,42.338.404.546,42241419359.0,42338404546.0
,,,560.808.629.817,2.683.433.688.649,560808629817.0,2683433688649.0
Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh 36),Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh 36),Phải trả ngắn hạn khác các bên liên quan(chỉ tiết trình bày tại Thuyết minh 36),291.441.096.364,2.555.401.404.921,291441096364.0,2555401404921.0
