row_label_raw,row_label_full,col_0,2015,2014(Trình bày lại),numeric__2015,numeric__2014(Trình bày lại)
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.025.022.118.289,1.045.994.927.040,1025022118289.0,1045994927040.0
Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,Lãi chênh lệch tỷ giá trong thanh toán,36.568.593.888,50.959.985.089,36568593888.0,50959985089.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,101.911.964.541,-,101911964541.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",125.995.368.500,150.618.393.394,125995368500.0,150618393394.0
,,,1.289.498.045.218,1.247.573.305.523,1289498045218.0,1247573305523.0
