row_label_raw,row_label_full,col_0,Tăng/(Giảm)số điểm cơ bản,Ảnh hưởng đến lợi nhuận trước thuếVND,numeric__Tăng/(Giảm)số điểm cơ bản,numeric__Ảnh hưởng đến lợi nhuận trước thuếVND
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015,,,,
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015 > VND,VND,+200,(56.780.999.793),200.0,-56780999793.0
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2015 > VND,VND,-200,56.780.999.793,-200.0,56780999793.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014,,,,
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 > VND,VND,+200,(42.523.143.889),200.0,-42523143889.0
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 > VND,VND,-200,42.523.143.889,-200.0,42523143889.0
