row_label_raw,row_label_full,col_0,2015,2014(Trình bày lại),numeric__2015,numeric__2014(Trình bày lại)
,,,VND,VND,,
Giá vốn bán khí khô,Giá vốn bán khí khô,Giá vốn bán khí khô,30.475.401.414.203,26.554.638.055.335,30475401414203.0,26554638055335.0
Giá vốn bán LPG,Giá vốn bán LPG,Giá vốn bán LPG,13.942.942.422.747,18.056.473.911.587,13942942422747.0,18056473911587.0
Giá vốn vận chuyển khí và condensate,Giá vốn vận chuyển khí và condensate,Giá vốn vận chuyển khí và condensate,1.507.321.685.420,1.479.478.096.442,1507321685420.0,1479478096442.0
Giá vốn bán condensate,Giá vốn bán condensate,Giá vốn bán condensate,242.830.349.998,421.802.653.676,242830349998.0,421802653676.0
Giá vốn cho thuê tòa nhà PVGAS Tower,Giá vốn cho thuê tòa nhà PVGAS Tower,Giá vốn cho thuê tòa nhà PVGAS Tower,35.525.623.533,33.339.090.319,35525623533.0,33339090319.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,70.824.568.707,229.756.289.931,70824568707.0,229756289931.0
,,,46.274.846.064.608,46.775.488.097.290,46274846064608.0,46775488097290.0
