row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,726.241.790.840,726.241.790.840,726241790840.0,726241790840.0
Hao mòn lũy kế tài sản cố định,Hao mòn lũy kế tài sản cố định,Hao mòn lũy kế tài sản cố định,88.122.012.229,68.021.540.593,88122012229.0,68021540593.0
Giá trị còn lại của tài sản cố định,Giá trị còn lại của tài sản cố định,Giá trị còn lại của tài sản cố định,638.119.778.611,658.220.250.247,638119778611.0,658220250247.0
,,,2015VND,2014VND,,
Doanh thu của hợp đồng hợp tác kinh doanh,Doanh thu của hợp đồng hợp tác kinh doanh,Doanh thu của hợp đồng hợp tác kinh doanh,55.545.083.015,62.611.549.764,55545083015.0,62611549764.0
Giá vốn của hợp đồng hợp tác kinh doanh,Giá vốn của hợp đồng hợp tác kinh doanh,Giá vốn của hợp đồng hợp tác kinh doanh,50.431.583.393,46.560.830.257,50431583393.0,46560830257.0
Chi phí khác của hợp đồng hợp tác kinh doanh,Chi phí khác của hợp đồng hợp tác kinh doanh,Chi phí khác của hợp đồng hợp tác kinh doanh,822.971.022,(22.889.833.834),822971022.0,-22889833834.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,943.916.292,8.566.921.735,943916292.0,8566921735.0
Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,Lợi nhuận thuần sau thuế thu nhập doanh nghiệp,3.346.612.308,30.373.631.606,3346612308.0,30373631606.0
Phân chia theo tỷ lệ góp vốn:,Phân chia theo tỷ lệ góp vốn:,Phân chia theo tỷ lệ góp vốn:,,,,
- Tổng Công ty Khí Việt Nam - Công ty cố phần,Phân chia theo tỷ lệ góp vốn: > - Tổng Công ty Khí Việt Nam - Công ty cố phần,- Tổng Công ty Khí Việt Nam - Công ty cố phần,2.352.400.779,21.376.294.559,2352400779.0,21376294559.0
- Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cố phần,Phân chia theo tỷ lệ góp vốn: > - Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cố phần,- Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty cố phần,600.978.423,5.522.227.731,600978423.0,5522227731.0
- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn: > - Công ty Cổ phần Địa ốc Phú Long,- Công ty Cổ phần Địa ốc Phú Long,393.233.106,3.475.109.316,393233106.0,3475109316.0
