row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,VND,VND,,
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
Ngân hàng TMCP Đại chúng Việt Nam,Tiền gửi có kỳ hạn > Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,1.500.000.000.000,1.300.000.000.000,1500000000000.0,1300000000000.0
,,,1.500.000.000.000,1.300.000.000.000,1500000000000.0,1300000000000.0
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,929.923.985.702,2.096.807.619.293,929923985702.0,2096807619293.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Nam,449.018.563.348,576.096.765.236,449018563348.0,576096765236.0
Cơ quan Tập đoàn Dầu khí Việt Nam,Phải thu khách hàng ngắn hạn > Cơ quan Tập đoàn Dầu khí Việt Nam,Cơ quan Tập đoàn Dầu khí Việt Nam,322.091.491.561,308.460.902.893,322091491561.0,308460902893.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Phải thu khách hàng ngắn hạn > Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,132.509.629.764,200.690.469.994,132509629764.0,200690469994.0
Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,110.205.645.407,111.773.115.576,110205645407.0,111773115576.0
Tổng Công ty Dầu Việt Nam,Phải thu khách hàng ngắn hạn > Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,103.102.634.617,38.452.158.941,103102634617.0,38452158941.0
Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,88.369.178.111,169.593.146.342,88369178111.0,169593146342.0
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Phải thu khách hàng ngắn hạn > Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP,81.706.805.881,80.028.971.769,81706805881.0,80028971769.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Phải thu khách hàng ngắn hạn > Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,32.798.824.157,26.831.040.222,32798824157.0,26831040222.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Phải thu khách hàng ngắn hạn > Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,-,25.287.796.364,,25287796364.0
,,,2.249.726.758.548,3.634.021.986.630,2249726758548.0,3634021986630.0
