row_label_raw,row_label_full,col_0,1/1/2020 VND,Tăng thêm VND,Phân loại lại VND,Trả VND,Chênh lệch quy đổi tiên tệ VND,31/12/2020 VND,numeric__1/1/2020 VND,numeric__Tăng thêm VND,numeric__Phân loại lại VND,numeric__Trả VND,numeric__Chênh lệch quy đổi tiên tệ VND,numeric__31/12/2020 VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,143.800.982.893,71.180.901.275,(20.839.500.000),(5.036.390.059),(975.245.225),188.130.748.884,143800982893.0,71180901275.0,-20839500000.0,-5036390059.0,-975245225.0,188130748884.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,(20.808.000.000),(20.839.500.000),-,20.839.500.000,99.000.000,(20.709.000.000),-20808000000.0,-20839500000.0,,20839500000.0,99000000.0,-20709000000.0
,,,122.992.982.893,50.341.401.275,(20.839.500.000),15.803.109.941,(876.245.225),167.421.748.884,122992982893.0,50341401275.0,-20839500000.0,15803109941.0,-876245225.0,167421748884.0
