row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,Tổng cộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,304.887.582.562,245.659.909.842,128.082.987.465,678.630.479.869,304887582562.0,245659909842.0,128082987465.0,678630479869.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,959.579.661,215.846.407.313,16.534.702.904,233.340.689.878,959579661.0,215846407313.0,16534702904.0,233340689878.0
Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,Chuyển từ xây dựngcơ bản dở dang,21.191.514.014,13.343.463.321,5.697.579.841,40.232.557.176,21191514014.0,13343463321.0,5697579841.0,40232557176.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(14.002.127.971),(183.509.306.674),(38.962.585.042),(236.474.019.687),-14002127971.0,-183509306674.0,-38962585042.0,-236474019687.0
Giảm khác,Giảm khác,Giảm khác,(1.976.604.520),(141.577.594),111.965.146,(2.006.216.968),-1976604520.0,-141577594.0,111965146.0,-2006216968.0
Phân loại lại,Phân loại lại,Phân loại lại,49.466.825.577,22.456.186.141,(71.923.011.718),-,49466825577.0,22456186141.0,-71923011718.0,
Chênh lệch quy đốitiền tệ,Chênh lệch quy đốitiền tệ,Chênh lệch quy đốitiền tệ,(148.179.720),(75.318.125),(685.409),(224.183.254),-148179720.0,-75318125.0,-685409.0,-224183254.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,360.378.589.603,313.579.764.224,39.540.953.187,713.499.307.014,360378589603.0,313579764224.0,39540953187.0,713499307014.0
