row_label_raw,row_label_full,col_0,1/1/2020 VND,Tăng thêm VND,Trả VND,Chênh lệch tỷ giá VND,Chênh lệch quy đổi tiền tệ VND,31/12/2020 VND,numeric__1/1/2020 VND,numeric__Tăng thêm VND,numeric__Trả VND,numeric__Chênh lệch tỷ giá VND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2020 VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,5.330.653.260.191,7.918.382.941.256,(5.948.145.671.063),(5.170.000.000),67.547.923,7.295.788.078.307,5330653260191.0,7918382941256.0,-5948145671063.0,-5170000000.0,67547923.0,7295788078307.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,20.808.000.000,20.839.500.000,(20.839.500.000),-,(99.000.000),20.709.000.000,20808000000.0,20839500000.0,-20839500000.0,,-99000000.0,20709000000.0
,,,5.351.461.260.191,7.939.222.441.256,(5.968.985.171.063),(5.170.000.000),(31.452.077),7.316.497.078.307,5351461260191.0,7939222441256.0,-5968985171063.0,-5170000000.0,-31452077.0,7316497078307.0
