row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2020 VND,2019 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2020 VND,numeric__2019 VND
Miraka Limited,Miraka Limited,Miraka Limited,Công ty liên kết,Mua hàng hóa,325.836.306.170,71.979.909.120,,,325836306170.0,71979909120.0
Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty Cổ phần APIS,Công ty liên kết,Mua hàng hóa và dịch vụ,77.113.561.028,86.589.779.905,,,77113561028.0,86589779905.0
Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty Cổ phần Chế Biến Dừa Á Châu,Công ty liên kết,Mua dịch vụ,24.243.112.320,14.275.545.286,,,24243112320.0,14275545286.0
Công ty Cổ phần Nguyên liệu thực phẩm Á Châu Sài Gòn,Công ty Cổ phần Nguyên liệu thực phẩm Á Châu Sài Gòn,Công ty Cổ phần Nguyên liệu thực phẩm Á Châu Sài Gòn,Đầu tư khác,Cổ tức,18.000.000.000,-,,,18000000000.0,
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Cổ đông,Cổ tức bằng tiền,2.194.723.422.500,2.821.787.257.500,,,2194723422500.0,2821787257500.0
Thành viên Hội đồng Quản trị và Ban Điều hành,Thành viên Hội đồng Quản trị và Ban Điều hành,Thành viên Hội đồng Quản trị và Ban Điều hành,,Thù lao,133.708.261.443,107.144.571.099,,,133708261443.0,107144571099.0
