row_label_raw,row_label_full,Bên cho vay,Thuyết minh,Loại tiền,31/12/2020 VND,1/1/2020 VND,numeric__Thuyết minh,numeric__Loại tiền,numeric__31/12/2020 VND,numeric__1/1/2020 VND
"Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh","Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh","Sumitomo Mitsui Banking Corporation, Chi nhánh Thành phố Hồ Chí Minh",(i),USD,2.130.220.000.000,2.320.900.000.000,,,2130220000000.0,2320900000000.0
"Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Chi nhánh Thành phố Hồ Chí Minh",(i),VND,2.071.058.149.400,-,,,2071058149400.0,
"Ngân hàng Tokyo – Mitsubishi UFJ, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Tokyo – Mitsubishi UFJ, Chi nhánh Thành phố Hồ Chí Minh","Ngân hàng Tokyo – Mitsubishi UFJ, Chi nhánh Thành phố Hồ Chí Minh",(i),USD,1.670.816.000.000,2.554.200.000.000,,,1670816000000.0,2554200000000.0
"Ngân hàng DBS Bank, Singapore","Ngân hàng DBS Bank, Singapore","Ngân hàng DBS Bank, Singapore",(i),USD,1.159.500.000.000,-,,,1159500000000.0,
"Ngân hàng HSBC Việt Nam, Chi nhánh thành phố Hồ Chí Minh","Ngân hàng HSBC Việt Nam, Chi nhánh thành phố Hồ Chí Minh","Ngân hàng HSBC Việt Nam, Chi nhánh thành phố Hồ Chí Minh",(i),VND,241.183.928.907,159.981.006.412,,,241183928907.0,159981006412.0
Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,Ngân hàng HSBC Hoa Kỳ,(ii),USD,23.010.000.000,140.403.085.136,,,23010000000.0,140403085136.0
Ngân hàng Đầu tư và Phát triển Việt Nam – Chi nhánh Khánh Hòa,Ngân hàng Đầu tư và Phát triển Việt Nam – Chi nhánh Khánh Hòa,Ngân hàng Đầu tư và Phát triển Việt Nam – Chi nhánh Khánh Hòa,,VND,-,155.169.168.643,,,,155169168643.0
