row_label_raw,row_label_full,STT,Tên công ty liên kết,Trụ sở chính,Tỷ lệ phần sở hữu trực tiếp (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty liên kết,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu trực tiếp (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,Công ty Cổ phần Đầu tư và Phát triển Khu công nghiệp Dầu khí Long Sơn,Thành phố Hồ Chí Minh,"25,52%","25,52%","Xây dựng công trình dân dụng, công trình công nghiệp, giao thông, công trình thủy lợi.",,,0.2552,0.2552,
2.,2.,2.,Công ty Cổ phần Nước sạch Tây Hà Nội,"Thôn Trại Chiêu, xã Sơn Đồng, huyện Hoài Đức, Thành phố Hà Nội","50,00%","50,00%",Sản xuất và cung cấp nước sạch,,,0.5,0.5,
