row_label_raw,row_label_full,col_0,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời hạn thuê đất,Chênh lệch,numeric__Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,numeric__Trường hợp doanh thu được phân bổ trong thời hạn thuê đất,numeric__Chênh lệch
,,,VND,VND,VND,,,
Doanh thu từ dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,Doanh thu từ dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,3.082.736.838.261,43.966.927.531,3.038.769.910.730,3082736838261.0,43966927531.0,3038769910730.0
Giá vốn cho thuê bất động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bất động sản và đất đã phát triển hạ tầng,Giá vốn cho thuê bất động sản và đất đã phát triển hạ tầng,1.472.733.378.391,21.954.170.948,1.450.779.207.443,1472733378391.0,21954170948.0,1450779207443.0
Lợi nhuận gộp về dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,Lợi nhuận gộp về dịch vụ cho thuê bất động sản và đất đã phát triển hạ tầng,1.610.003.459.870,22.012.756.583,1.587.990.703.287,1610003459870.0,22012756583.0,1587990703287.0
