row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tiền thuê đất thu được của các nhà đầu tư thứ cấp tại các khu công nghiệp trong giai đoạn chủ đầu tư được hưởng ưu đãi miễn tiền thuê đất,Tiền thuê đất thu được của các nhà đầu tư thứ cấp tại các khu công nghiệp trong giai đoạn chủ đầu tư được hưởng ưu đãi miễn tiền thuê đất,Tiền thuê đất thu được của các nhà đầu tư thứ cấp tại các khu công nghiệp trong giai đoạn chủ đầu tư được hưởng ưu đãi miễn tiền thuê đất,63.173.963.047,10.749.454.060,63173963047.0,10749454060.0
Tiền bồi thường giới hạn cắt bảo,Tiền bồi thường giới hạn cắt bảo,Tiền bồi thường giới hạn cắt bảo,22.422.726.600,-,22422726600.0,
"Thu nhập từ tiền đến bù, bồi thường thu được","Thu nhập từ tiền đến bù, bồi thường thu được","Thu nhập từ tiền đến bù, bồi thường thu được",10.703.625.482,9.327.229.166,10703625482.0,9327229166.0
"Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ",3.005.779.814,5.008.049.958,3005779814.0,5008049958.0
Tiền thuê đất được giảm,Tiền thuê đất được giảm,Tiền thuê đất được giảm,1.741.829.824,1.761.440.339,1741829824.0,1761440339.0
Thu nợ khó đòi đã xử lý và thu lãi nợ quá hạn,Thu nợ khó đòi đã xử lý và thu lãi nợ quá hạn,Thu nợ khó đòi đã xử lý và thu lãi nợ quá hạn,34.980.654,11.705.122.758,34980654.0,11705122758.0
Các khoản khác,Các khoản khác,Các khoản khác,51.344.415.367,45.550.359.058,51344415367.0,45550359058.0
,,,152.427.320.788,84.101.655.339,152427320788.0,84101655339.0
Trong đó: Thu nhập khác từ các bên liên quan(chỉ tiết tại Thuyết minh số 43),Trong đó: Thu nhập khác từ các bên liên quan(chỉ tiết tại Thuyết minh số 43),Trong đó: Thu nhập khác từ các bên liên quan(chỉ tiết tại Thuyết minh số 43),215.999.538,228.727.264,215999538.0,228727264.0
