row_label_raw,row_label_full,Ông Nguyễn Văn Tuân,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Hoàng Long,Ông Nguyễn Hoàng Long,Ông Nguyễn Hoàng Long,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 01 năm 2024),
Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Ông Nguyễn Trọng Trung,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 01 năm 2024),
Ông Lê Tuân Anh,Ông Lê Tuân Anh,Ông Lê Tuân Anh,Phó Tổng Giám đốc (bố nhiệm ngày 23 tháng 5 năm 2024),
Ông Lê Bá Thọ,Ông Lê Bá Thọ,Ông Lê Bá Thọ,Phó Tổng Giám đốc (miễn nhiệm ngày 01 tháng 01 năm 2024),
