row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,
Công ty Cổ phần Thiết bị công nghiệp GEIC,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Thiết bị công nghiệp GEIC,Công ty Cổ phần Thiết bị công nghiệp GEIC,13.581.061.304,(**),13581061304.0,
Tổng Công ty Thiết bị điện Đông Anh - CTCP,Phải thu ngắn hạn của khách hàng > Tổng Công ty Thiết bị điện Đông Anh - CTCP,Tổng Công ty Thiết bị điện Đông Anh - CTCP,10.078.917.960,10.525.836.880,10078917960.0,10525836880.0
Công ty Cổ phần Nước sạch Tây Hà Nội,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nước sạch Tây Hà Nội,Công ty Cổ phần Nước sạch Tây Hà Nội,9.145.980.900,6.720.066.990,9145980900.0,6720066990.0
Công ty TNHH Năng lượng GELEX Ninh Thuận,Phải thu ngắn hạn của khách hàng > Công ty TNHH Năng lượng GELEX Ninh Thuận,Công ty TNHH Năng lượng GELEX Ninh Thuận,8.477.565.124,(**),8477565124.0,
Công ty TNHH Chế tạo Điện cơ HEM,Phải thu ngắn hạn của khách hàng > Công ty TNHH Chế tạo Điện cơ HEM,Công ty TNHH Chế tạo Điện cơ HEM,8.467.456.695,(**),8467456695.0,
Công ty SanVig - CTCP,Phải thu ngắn hạn của khách hàng > Công ty SanVig - CTCP,Công ty SanVig - CTCP,6.631.207.759,6.362.716.159,6631207759.0,6362716159.0
Công ty Cổ phần Vinafacade,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,3.251.146.276,3.251.146.276,3251146276.0,3251146276.0
Công ty Cổ phần Gốm xây dựng Yên Hưng,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Gốm xây dựng Yên Hưng,Công ty Cổ phần Gốm xây dựng Yên Hưng,1.613.021.675,1.613.021.675,1613021675.0,1613021675.0
Công ty Cổ phần Gạch chịu lửa Cầu Dương,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Gạch chịu lửa Cầu Dương,Công ty Cổ phần Gạch chịu lửa Cầu Dương,1.045.739.585,1.045.739.585,1045739585.0,1045739585.0
